gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
GULP1,0.00873350458984617,0.00873350458984617,0.279724427835645,0.0024429745743946994,166.0,6408.0,388.0,0.9896868554284642,0.5995374710919432,0.9758109881867617,1.2705332340191946,0.20389475240729693,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RASL12,0.003965787318933054,0.003965787318933054,0.6159768504890194,0.0024428331824256745,676.0,656.0,389.0,0.9578098631164448,0.9590599412463279,0.9757484842802675,0.570074154978097,0.5686274036435977,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EMC10,0.008449485537971207,0.008449485537971207,0.28727751782290745,0.002427347232228922,182.0,6204.0,390.0,0.9886867929245577,0.6122882680167511,0.9756859803737734,1.228805985484518,0.21914455685136636,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
XACT,0.00441256751152916,0.00441256751152916,0.5499696785675565,0.002426778335973335,576.0,1170.0,391.0,0.9640602537658604,0.9269329333083318,0.9756234764672792,0.6357137943394588,0.5249629837821665,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ACADVL,0.0027186940170198424,0.0027186940170198424,0.889985901149964,0.00241959934468842,1134.0,32.0,392.0,0.9291830739421214,0.9980623788986812,0.975560972560785,0.38685485397933006,0.6988636651393287,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SERTAD2,-0.005457685650302458,0.005457685650302458,0.4433094653913471,0.0024194437079096093,436.0,2538.0,393.0,0.9728108006750422,0.8414275892243266,0.9754984686542909,-0.814394936272191,0.4154187385826047,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC073941.1,0.007181991963062999,0.007181991963062999,0.336796448805581,0.0024188693885098416,265.0,4840.0,394.0,0.9834989686855429,0.6975435964747796,0.9754359647477967,1.042589536034554,0.2971384376433357,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TBL1X,-0.006319678915927027,0.006319678915927027,0.3821600490548481,0.002415128804521562,338.0,3796.0,395.0,0.9789361835114695,0.7627976748546784,0.9753734608413026,-0.9410364661008621,0.34668617206956576,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PRRX1,0.004199295752902188,0.004199295752902188,0.5741969330113704,0.00241122274212411,622.0,959.0,396.0,0.9611850740671292,0.9401212575785987,0.9753109569348084,0.6043805312400063,0.5455906764525837,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LHFPL6,0.00609892822035006,0.00609892822035006,0.3943084291585203,0.002404858806116802,368.0,3509.0,397.0,0.9770610663166448,0.7807362960185011,0.9752484530283143,0.8834689781961457,0.37698293635518665,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DPYD-AS1,-0.006190252568212692,0.006190252568212692,0.3883674443116201,0.0024040925695602063,357.0,3641.0,398.0,0.9777486092880805,0.7724857803612726,0.9751859491218201,-0.9220215255806427,0.3565173477973833,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PPM1E,0.0036123610671173283,0.0036123610671173283,0.6653630566525073,0.0024035316013496988,780.0,421.0,399.0,0.9513094568410526,0.9737483592724545,0.9751234452153259,0.5181498035980124,0.6043537540869239,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PDGFA,-0.00338416942335913,0.00338416942335913,0.7101341923372526,0.002403214420189562,863.0,270.0,400.0,0.9461216326020376,0.9831864491530721,0.9750609413088318,-0.5097599958653056,0.6102196150827959,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GLIS3,0.004859299654314736,0.004859299654314736,0.493590368122113,0.002398503505188867,496.0,1805.0,401.0,0.9690605662853928,0.8872429526845428,0.9749984374023376,0.7013463743631712,0.48308687941530515,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PCSK2,-0.006671216771416687,0.006671216771416687,0.3589974159983207,0.0023949495825032504,304.0,4337.0,402.0,0.9810613163322708,0.7289830614413401,0.9749359334958435,-0.9926833798150241,0.3208642769236365,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC00486,-0.005013415697823128,0.005013415697823128,0.4772367739999208,0.002392586334349671,482.0,2014.0,403.0,0.969935620976311,0.8741796362272642,0.9748734295893493,-0.7491240940480034,0.45378241413960074,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NTM-AS1,-0.003665905166076544,0.003665905166076544,0.6507192458645028,0.002385475045080114,760.0,472.0,404.0,0.9525595349709357,0.9705606600412526,0.9748109256828552,-0.5511517872957157,0.5815296271725012,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HTR2C,0.007742644131213551,0.007742644131213551,0.3079129615901158,0.0023840604849802937,222.0,5625.0,405.0,0.9861866366647916,0.6484780298768673,0.974748421776361,1.124958913044596,0.2606064454085979,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ST6GALNAC3,0.008183677527551307,0.008183677527551307,0.2911599317783497,0.002382758990617852,192.0,6096.0,406.0,0.9880617538596163,0.6190386899181199,0.9746859178698669,1.1897542499052371,0.23414299603255428,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GPRIN3,-0.006222492236366068,0.006222492236366068,0.3828223876452722,0.0023821093350298275,353.0,3782.0,407.0,0.9779986249140571,0.7636727295455966,0.9746234139633727,-0.9267580833461535,0.35405215278197133,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS16,0.004257538888572905,0.004257538888572905,0.5590964831146846,0.0023803750193251145,612.0,1083.0,408.0,0.9618101131320708,0.9323707731733233,0.9745609100568785,0.6129374424103206,0.5399177045468497,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PLEKHA5,0.007518255712148097,0.007518255712148097,0.3163037889161836,0.0023780527677931835,243.0,5405.0,409.0,0.9848740546284143,0.6622288893055817,0.9744984061503844,1.0919924227023585,0.27483643172946914,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SPSB1,-0.005581678652694144,0.005581678652694144,0.4233637230084565,0.002363080255041418,424.0,2912.0,410.0,0.973560847552972,0.8180511281955122,0.9744359022438902,-0.8326116255865276,0.40506380024961697,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC023509.6,-0.0042867200673659765,0.0042867200673659765,0.549707492283909,0.0023564421383548604,604.0,1173.0,411.0,0.962310144384024,0.9267454215888493,0.9743733983373961,-0.6423600971225485,0.5206394019911875,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PHYHIPL,0.006758749866120674,0.006758749866120674,0.34855768081796645,0.0023558141785637635,292.0,4560.0,412.0,0.9818113632102007,0.7150446902931433,0.9743108944309019,0.9804080448533741,0.3268847402428756,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS2,0.0036250866134682007,0.0036250866134682007,0.6460181285046744,0.002341871669700075,777.0,497.0,413.0,0.951496968560535,0.9689980623788986,0.9742483905244078,0.5200194036541248,0.6030500511057959,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LANCL1-AS1,-0.006027038590644211,0.006027038590644211,0.38816002570080727,0.002339455454244214,381.0,3645.0,414.0,0.9762485155322208,0.772235764735296,0.9741858866179136,-0.8980426052885933,0.3691628358180652,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MCAM,-0.006374096754623108,0.006374096754623108,0.366564935006579,0.0023365203625840656,334.0,4146.0,415.0,0.9791861991374461,0.7409213075817238,0.9741233827114195,-0.9490313758261116,0.3426046545450159,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARL17B,-0.011126879491868854,0.011126879491868854,0.20971276230108787,0.0023334486340311424,98.0,8569.0,416.0,0.9939371210700669,0.4644665291580724,0.9740608788049253,-1.6472963168543757,0.09949715458536001,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ATG10,0.005297894926657608,0.005297894926657608,0.43955799597287193,0.0023287320768364634,453.0,2625.0,417.0,0.9717482342646415,0.8359897493593349,0.9739983748984311,0.7657835091763748,0.44380512806412886,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SNED1,0.0042310366248130196,0.0042310366248130196,0.5502749150468935,0.0023282333192792795,615.0,1168.0,418.0,0.9616226014125883,0.9270579411213201,0.973935870991937,0.6090438073202099,0.5424954023375865,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RORB,-0.00542262295943626,0.00542262295943626,0.4292560848376534,0.0023276939011183783,438.0,2801.0,419.0,0.9726857928620539,0.8249890618163636,0.9738733670854428,-0.8092436282651756,0.418375024317857,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EEF1G,0.0029929041664796025,0.0029929041664796025,0.7752034795998551,0.0023201097239638918,1007.0,124.0,420.0,0.9371210700668792,0.9923120195012188,0.9738108631789487,0.4271410072556797,0.669276626330819,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC040168.1,-0.004694549617790016,0.004694549617790016,0.4941736339020276,0.002319922644156667,524.0,1794.0,421.0,0.9673104569035564,0.8879304956559785,0.9737483592724545,-0.7022772220407081,0.48250629548050616,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TSHZ1,-0.006360687224387412,0.006360687224387412,0.36397093296083927,0.0023151052633323776,335.0,4204.0,422.0,0.9791236952309519,0.7372960810050628,0.9736858553659604,-0.9470612868578389,0.3436075501402689,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MGAT4C,0.0046105965755490206,0.0046105965755490206,0.5008831278783924,0.002309370034146398,540.0,1718.0,423.0,0.9663103943996499,0.8926807925495344,0.9736233514594662,0.6648076453219764,0.5061735320345702,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FBXL7,0.005413425206215589,0.005413425206215589,0.42649346349051565,0.0023087904655457454,439.0,2852.0,424.0,0.9726232889555597,0.8218013625851616,0.973560847552972,0.7827568799998182,0.433769893401974,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EYA1,0.005715576528147192,0.005715576528147192,0.40371913341697285,0.0023074876029219745,408.0,3303.0,425.0,0.9745609100568785,0.7936121007562973,0.9734983436464779,0.8271480686263883,0.4081531419164466,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KCTD8,-0.008724965946729262,0.008724965946729262,0.2641916033898174,0.00230506274298796,167.0,6876.0,426.0,0.9896243515219701,0.5702856428526784,0.9734358397399837,-1.294414202801796,0.19552238738136207,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ZSWIM5,0.005069446262616906,0.005069446262616906,0.45416078890362094,0.0023023437139346064,473.0,2362.0,427.0,0.9704981561347584,0.8524282767672979,0.9733733358334896,0.7322204995158895,0.46403399415003377,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TANC1,-0.005358936458177038,0.005358936458177038,0.42912618486860693,0.002299659957250797,446.0,2807.0,428.0,0.9721857616101006,0.8246140383773986,0.9733108319269954,-0.7998869937408216,0.42377627404371454,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SBDS,0.0029655694341505995,0.0029655694341505995,0.7754298753230314,0.002299591136585192,1023.0,122.0,429.0,0.9361210075629727,0.9924370273142071,0.9732483280205013,0.4231250683178112,0.6722040133548621,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TMTC4,-0.006259255923872836,0.006259255923872836,0.3672222104837612,0.0022985377963481595,348.0,4138.0,430.0,0.9783111444465279,0.7414213388336771,0.9731858241140071,-0.9321592968053177,0.35125420728543233,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ENTPD1-AS1,0.007002418228085708,0.007002418228085708,0.3278132484473731,0.0022954854663358743,275.0,5098.0,431.0,0.9828739296206013,0.6814175885992875,0.973123320207513,1.0162070880254102,0.30953078180398697,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ANKUB1,-0.006581080628287161,0.006581080628287161,0.34877112120495507,0.002295290869467923,319.0,4555.0,432.0,0.9801237577348584,0.7153572098256141,0.9730608163010188,-0.9794408412546928,0.327362205648706,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AZIN2,0.003875249435080413,0.003875249435080413,0.5920373363898926,0.002294292353391444,701.0,817.0,433.0,0.9562472654540909,0.9489968123007688,0.9729983123945246,0.55677259384555,0.5776828109597623,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DEC1,0.004215865691252769,0.004215865691252769,0.5437328753743014,0.0022923047744967348,619.0,1228.0,434.0,0.9613725857866117,0.9233077067316707,0.9729358084880305,0.6068149381264265,0.5439737334497674,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PRDX1,0.0034337905100650123,0.0034337905100650123,0.6666776338077223,0.0022892313322415542,840.0,413.0,435.0,0.9475592224514032,0.9742483905244078,0.9728733045815363,0.49191473955597764,0.6227796179877643,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ADAMTS19,0.0075327862460966176,0.0075327862460966176,0.3038336479284778,0.0022887139242169993,241.0,5747.0,436.0,0.9849990624414026,0.6408525532845804,0.9728108006750422,1.0941272062579293,0.27389919176632294,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GALNT18,-0.004671833692924863,0.004671833692924863,0.4894511287812136,0.0022866342744801795,527.0,1858.0,437.0,0.967122945184074,0.8839302456403525,0.972748296768548,-0.6989398647884889,0.4845896128188536,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NRG1,-0.00813790411589557,0.00813790411589557,0.28069415754412685,0.0022842621399861898,196.0,6379.0,438.0,0.9878117382336395,0.6013500843802737,0.9726857928620539,-1.2081647953810424,0.2269838802335986,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
XYLT1,-0.007341153991523444,0.007341153991523444,0.3106619178075188,0.0022806169779269947,257.0,5553.0,439.0,0.9839989999374961,0.6529783111444465,0.9726232889555597,-1.0911085970723926,0.2752251003820483,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SMAD7,-0.003957375375374095,0.003957375375374095,0.5759634534022909,0.002279303587609651,681.0,949.0,440.0,0.957497343583974,0.9407462966435403,0.9725607850490656,-0.59397373808924,0.5525296781462925,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL136298.1,-0.002900045436949566,0.002900045436949566,0.7857632148459167,0.0022787490257367223,1048.0,105.0,441.0,0.9345584099006188,0.9934995937246078,0.9724982811425714,-0.4386339155226259,0.6609268181130461,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ADCY1,0.0056009224682668415,0.0056009224682668415,0.40674509314048385,0.002278147731027825,422.0,3248.0,442.0,0.9736858553659604,0.7970498156134759,0.9724357772360772,0.8103034294356228,0.4177658048105517,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC010997.3,0.00449930124041312,0.00449930124041312,0.5058416636910887,0.0022759340248979516,556.0,1661.0,443.0,0.9653103318957434,0.8962435152197012,0.9723732733295831,0.6484564601486298,0.5166897629651888,0.9999962640752833,True,False,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HTR4,0.006442750035303013,0.006442750035303013,0.35299168597751607,0.0022742371972933116,330.0,4456.0,444.0,0.9794362147634227,0.7215450965685355,0.9723107694230889,0.9339822737989404,0.3503130368556555,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FP700111.1,0.00485091926611165,0.00485091926611165,0.4676087676744226,0.002268332380114583,498.0,2167.0,445.0,0.9689355584724045,0.8646165385336584,0.9722482655165948,0.7001151522354344,0.4838553938676755,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DCLK2,0.006452705921292248,0.006452705921292248,0.351050128552371,0.002265223243180289,329.0,4500.0,446.0,0.9794987186699169,0.7187949246827927,0.9721857616101006,0.9354449634541351,0.34955903403333144,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GLDN,0.007915946412604454,0.007915946412604454,0.28493074953875436,0.0022554965446520006,208.0,6279.0,447.0,0.9870616913557098,0.6076004750296893,0.9721232577036065,1.1504199774326578,0.24997093587354557,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SSNA1,-0.0029189128897450212,0.0029189128897450212,0.7710416310436162,0.002250603355383236,1038.0,129.0,448.0,0.9351834489655604,0.991999499968748,0.9720607537971123,-0.4414058665125857,0.6589191959110243,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DENND1B,-0.0037393614044238526,0.0037393614044238526,0.6015726430172181,0.0022494975232558337,739.0,756.0,449.0,0.953872117007313,0.9528095505969123,0.9719982498906181,-0.5619437630230693,0.5741543354690322,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KCNMB2,0.0059459175311169475,0.0059459175311169475,0.3773962553409021,0.0022439670108093577,387.0,3903.0,450.0,0.9758734920932558,0.7561097568598037,0.971935745984124,0.8609890951884976,0.38924404905278753,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
WDR49,0.0061108184023401044,0.0061108184023401044,0.3663052668374463,0.002238424965464369,366.0,4155.0,451.0,0.9771860741296331,0.7403587724232765,0.9718732420776298,0.8852158489632501,0.3760402258890556,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DPYSL5,0.006624980322092448,0.006624980322092448,0.33784645688432363,0.0022382261287472987,315.0,4808.0,452.0,0.9803737733608351,0.6995437214825926,0.9718107381711357,0.9607550146316778,0.3366753623286367,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AVEN,-0.004672191726605204,0.004672191726605204,0.47825325564140025,0.002234490904229754,526.0,1999.0,453.0,0.9671854490905681,0.8751171948246765,0.9717482342646415,-0.6989924660497944,0.48455673915337916,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC026746.1,-0.0034725463570140945,0.0034725463570140945,0.6343618009010938,0.002202850760747994,823.0,562.0,454.0,0.9486217888618038,0.9649353084567786,0.9716857303581474,-0.5227440765141518,0.6011523611528888,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CALM3,0.004190576939597993,0.004190576939597993,0.5252738877912433,0.0022012006411509678,628.0,1410.0,455.0,0.9608100506281643,0.9119319957497344,0.9716232264516532,0.603099588686083,0.5464424400581582,0.9999962640752833,True,False,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC025034.1,0.0036292093899908326,0.0036292093899908326,0.6028451819001099,0.0021878513948626107,774.0,743.0,456.0,0.9516844802800175,0.9536221013813363,0.971560722545159,0.5206251099244511,0.6026279536704278,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
