gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
SV2B,0.011015867765822477,0.011015867765822477,0.3069623803112948,0.0033814569905913326,240.0,4234.0,362.0,0.9850615663478968,0.7354209638102381,0.9774360897556097,0.945138215583825,0.34458831728916994,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
VEGFA,0.008452151236874867,0.008452151236874867,0.3982802016187249,0.003366324498734477,392.0,2336.0,363.0,0.975560972560785,0.854053378336146,0.9773735858491156,0.7260309319973083,0.46781980829500225,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RORA,0.009268168413941074,0.009268168413941074,0.363010145816253,0.00336443916739434,334.0,2982.0,364.0,0.9791861991374461,0.8136758547409213,0.9773110819426214,0.7957716014543597,0.4261648008031833,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NBEA,0.010005709421831533,0.010005709421831533,0.33613585535703505,0.003363277694961287,290.0,3549.0,365.0,0.981936371023189,0.778236139758735,0.9772485780361273,0.8588053280570727,0.3904479275377619,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
KCNIP1,-0.00785593264043132,0.00785593264043132,0.4275098575682885,0.0033584886441768626,439.0,1916.0,366.0,0.9726232889555597,0.8803050190636915,0.9771860741296331,-0.6677346885428119,0.5043029631728038,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RPS21,-0.009409893671939234,0.009409893671939234,0.35658758456566475,0.003355451255496545,329.0,3104.0,367.0,0.9794987186699169,0.8060503781486343,0.9771235702231389,-0.8005435137652975,0.4233959629407176,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ATP2B1,0.008476830458243411,0.008476830458243411,0.39566947149956105,0.0033540230274045524,391.0,2381.0,368.0,0.9756234764672792,0.851240702543909,0.9770610663166448,0.7281401344360474,0.466527807838629,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NRXN1,0.013251044726189624,0.013251044726189624,0.2529861744000416,0.00335233111208256,156.0,5770.0,369.0,0.9903118944934058,0.6394149634352146,0.9769985624101506,1.1361669609975193,0.25588669502422423,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
STXBP4,0.004565453305509018,0.004565453305509018,0.7339246776481403,0.0033506988455633425,935.0,131.0,370.0,0.9416213513344585,0.9918744921557597,0.9769360585036565,0.3938554296563831,0.6936877780981323,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LIX1-AS1,0.004123423805324503,0.004123423805324503,0.8123571897924923,0.003349692974816878,1093.0,63.0,371.0,0.9317457341083818,0.9961247577973623,0.9768735545971623,0.35607750766034557,0.721782521048489,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CPNE4,0.009772126816606939,0.009772126816606939,0.3420036375249555,0.003342102917634737,307.0,3427.0,372.0,0.9808738046127883,0.7858616163510219,0.9768110506906682,0.838842258994663,0.40155783316969673,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC117461.1,-0.009271471686713677,0.009271471686713677,0.35874873077005864,0.0033261286999790663,333.0,3055.0,373.0,0.9792487030439403,0.8091130695668479,0.976748546784174,-0.7887133192687653,0.4302795814289415,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LUZP2,0.010468773290427776,0.010468773290427776,0.3176044928146211,0.003324929431297566,266.0,3975.0,374.0,0.9834364647790487,0.7516094755922245,0.9766860428776799,0.8983809461995494,0.3689824910406525,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
IRS2,0.008846449781747222,0.008846449781747222,0.3755000655989072,0.00332184247336352,365.0,2718.0,375.0,0.9772485780361273,0.8301768860553784,0.9766235389711857,0.7597295418528066,0.44741626644356236,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DLC1,0.014122237050831642,0.014122237050831642,0.23494930640344777,0.003318009799957966,132.0,6413.0,376.0,0.9918119882492655,0.5992249515594725,0.9765610350646915,1.2106231583104463,0.22603986453131242,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
FIGN,-0.010978331762143112,0.010978331762143112,0.2998736846465942,0.0032921127967865923,242.0,4418.0,377.0,0.9849365585349085,0.7239202450153135,0.9764985311581974,-0.934589616576541,0.34999983218674413,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC092683.1,0.007467427102422855,0.007467427102422855,0.44029209215381676,0.003287849101931873,482.0,1740.0,378.0,0.969935620976311,0.891305706606663,0.9764360272517032,0.6418717717525395,0.5209564439509782,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MKRN3,0.008802425068483773,0.008802425068483773,0.3731057275297273,0.003284235209202548,369.0,2766.0,379.0,0.9769985624101506,0.8271766985436589,0.9763735233452091,0.7559669826053577,0.44966899185861253,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LINC00844,0.009720256357915699,0.009720256357915699,0.336916825935985,0.003274917919393035,310.0,3536.0,380.0,0.9806862928933058,0.779048690543159,0.9763110194387149,0.8344091654081074,0.4040504541947727,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MEF2C-AS2,0.007005883240544509,0.007005883240544509,0.4662033813509778,0.003266166456091996,536.0,1407.0,381.0,0.9665604100256266,0.9121195074692168,0.9762485155322208,0.6024260605397997,0.5468905671637425,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RNF217-AS1,0.01087511407333277,0.01087511407333277,0.29976386372098907,0.003259966213028735,247.0,4423.0,382.0,0.9846240390024377,0.7236077254828427,0.9761860116257266,0.9331087424076892,0.350763825729826,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
HEPH,-0.005303749848701748,0.005303749848701748,0.6134079362466053,0.003253362249060384,771.0,396.0,383.0,0.9518719919995,0.9753109569348084,0.9761235077192325,-0.4496131324354882,0.6529894172275725,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SLC39A14,0.005807660373834725,0.005807660373834725,0.5591577587527996,0.0032473983582308715,681.0,655.0,384.0,0.957497343583974,0.9591224451528221,0.9760610038127383,0.5000202935637603,0.617060788204157,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ACP7,-0.00541116684059754,0.00541116684059754,0.5991313668732465,0.003241999785586391,750.0,469.0,385.0,0.9531845740358772,0.970748171760735,0.9759984999062441,-0.45879349424209687,0.6463824670537397,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
UBA6-AS1,-0.008761371431797707,0.008761371431797707,0.36992393911665233,0.003241041032114712,373.0,2844.0,386.0,0.976748546784174,0.8223013938371149,0.97593599599975,-0.745117750121615,0.4562005395160431,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
IPO9-AS1,-0.007389847204352377,0.007389847204352377,0.4364300120780089,0.0032251511046501482,489.0,1781.0,387.0,0.9694980936308519,0.8887430464404025,0.9758734920932558,-0.6279008330188492,0.5300689052623999,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL392023.2,0.011098305390750367,0.011098305390750367,0.2905957725050626,0.003225120628522203,235.0,4667.0,388.0,0.9853740858803676,0.7083567722982687,0.9758109881867617,0.9521837230957998,0.3410038143853227,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CMSS1,0.007550907898356954,0.007550907898356954,0.424769471358967,0.0032073951562653314,476.0,1961.0,389.0,0.9703106444152759,0.8774923432714544,0.9757484842802675,0.6490064335695653,0.5163342177792525,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DPH6,0.00799144426510464,0.00799144426510464,0.4007458492372523,0.0032025381186515287,428.0,2297.0,390.0,0.9733108319269954,0.8564910306894181,0.9756859803737734,0.6866567453529754,0.49229906050215577,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AZIN1-AS1,0.007024224076480003,0.007024224076480003,0.45517363182769605,0.003197241583662947,530.0,1544.0,391.0,0.9669354334645915,0.9035564722795175,0.9756234764672792,0.6039935547206722,0.5458479273001879,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MT3,-0.009499735133751486,0.009499735133751486,0.33624986384108474,0.0031942846452503062,321.0,3548.0,392.0,0.9799987499218701,0.778298643665229,0.975560972560785,-0.8082217880319166,0.41896291720506795,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
FAP,-0.008969530038896853,0.008969530038896853,0.35486278195916543,0.0031829523824692383,358.0,3146.0,393.0,0.9776861053815864,0.8034252140758797,0.9754984686542909,-0.7629079646175089,0.4455182859245266,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LIMD1,-0.007952572157507488,0.007952572157507488,0.4002091879888371,0.003182692445578706,430.0,2306.0,394.0,0.9731858241140071,0.8559284955309707,0.9754359647477967,-0.6759939566149977,0.49904448204235474,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CUX2,-0.0067020786870780735,0.0067020786870780735,0.4742212845066787,0.003178268363850999,561.0,1312.0,395.0,0.9649978123632728,0.9180573785861617,0.9753734608413026,-0.5691208977745427,0.5692740973045738,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC012459.1,-0.009191621716642208,0.009191621716642208,0.34526239561499944,0.003173521333474742,342.0,3354.0,396.0,0.9786861678854929,0.7904244015250953,0.9753109569348084,-0.7818889649225357,0.43427983078016386,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SH3TC2,0.01116500263297637,0.01116500263297637,0.2839778403171216,0.0031706133348476054,232.0,4826.0,397.0,0.98556159759985,0.6984186511656978,0.9752484530283143,0.9578839834022114,0.3381212637499109,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RAPGEF1,0.008558457855534425,0.008558457855534425,0.37045186937451924,0.003170496711545767,386.0,2831.0,398.0,0.97593599599975,0.8231139446215389,0.9751859491218201,0.7351163960799246,0.4622686095904891,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TBC1D22A,0.010767486218326305,0.010767486218326305,0.29336404553770085,0.0031587933172796444,252.0,4601.0,399.0,0.9843115194699669,0.7124820301268829,0.9751234452153259,0.9239103592469773,0.3555329890909209,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TMEM132C,0.014580234053793745,0.014580234053793745,0.2165792944255501,0.0031577768039300273,123.0,7066.0,400.0,0.9923745234077129,0.5584099006187887,0.9750609413088318,1.249765738262913,0.21138513524759062,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TFDP2,-0.008495233405241229,0.008495233405241229,0.3714647560653135,0.0031556798045958355,389.0,2805.0,401.0,0.9757484842802675,0.824739046190387,0.9749984374023376,-0.7223723414933828,0.47006558704236934,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CPE,0.007275102378363837,0.007275102378363837,0.43141739459698797,0.003138605713500077,501.0,1855.0,402.0,0.968748046752922,0.884117757359835,0.9749359334958435,0.6254347954412793,0.5316857310902852,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CKLF,-0.004273401249230551,0.004273401249230551,0.7308775614050435,0.003123333083942891,1040.0,135.0,403.0,0.9350584411525721,0.9916244765297831,0.9748734295893493,-0.3615546906271898,0.7176848286998967,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TCF7L1,0.0063180425478756,0.0063180425478756,0.4943060195881922,0.003123046463429228,609.0,1101.0,404.0,0.9619976248515533,0.9312457028564285,0.9748109256828552,0.5436399568464952,0.5866892581003436,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL450384.2,-0.007930516736511965,0.007930516736511965,0.3929052954477364,0.0031159420214124517,432.0,2425.0,405.0,0.9730608163010188,0.8484905306581662,0.974748421776361,-0.674108996508012,0.5002420202740387,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SEMA6A,0.007774049137678433,0.007774049137678433,0.40012700634149934,0.0031106070086109857,446.0,2309.0,406.0,0.9721857616101006,0.8557409838114882,0.9746859178698669,0.6680771343478328,0.5040843567617619,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC005520.2,0.00425495547045443,0.00425495547045443,0.7303761896138001,0.003107718163486901,1047.0,137.0,407.0,0.934620913807113,0.9914994687167948,0.9746234139633727,0.36731882296444435,0.7133812152408165,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DGKI,-0.00808753599889835,0.00808753599889835,0.3840088194590205,0.0031056851512692852,419.0,2569.0,408.0,0.9738733670854428,0.8394899681230077,0.9745609100568785,-0.6875286018597635,0.4917496832798929,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SEMA3C,-0.011061256521308517,0.011061256521308517,0.28068674735401383,0.0031047481146144616,237.0,4932.0,409.0,0.9852490780673792,0.6917932370773173,0.9744984061503844,-0.9416767568737004,0.34635815852033836,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
HIVEP2,-0.013614213286849242,0.013614213286849242,0.22679873859533908,0.003087686400425313,146.0,6712.0,410.0,0.9909369335583474,0.5805362835177199,0.9744359022438902,-1.1598644604265058,0.24610399439920805,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PKIA-AS1,-0.005913909330763435,0.005913909330763435,0.5219079588286908,0.003086516347516693,670.0,898.0,411.0,0.9581848865554097,0.9439339958747421,0.9743733983373961,-0.5017602341760896,0.6158361885147414,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC004690.2,-0.009249237027235502,0.009249237027235502,0.3329708551072405,0.0030797263620481563,336.0,3621.0,412.0,0.9790611913244578,0.7737358584911557,0.9743108944309019,-0.7868130405972642,0.4313913185000946,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC093535.1,0.011004396480386222,0.011004396480386222,0.2794169271772569,0.003074814649989739,241.0,4968.0,413.0,0.9849990624414026,0.6895430964435277,0.9742483905244078,0.944157825527903,0.34508900331535997,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DNAJC9,0.005614518709327635,0.005614518709327635,0.546593439659879,0.0030688590933661366,713.0,726.0,414.0,0.955497218576161,0.954684667791737,0.9741858866179136,0.48351349767595647,0.6287311782435816,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TESPA1,0.0046149244528641995,0.0046149244528641995,0.6631304400954442,0.0030602968834350635,920.0,248.0,415.0,0.9425589099318707,0.9845615350959435,0.9741233827114195,0.3980834668010949,0.6905686610302482,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PDE8B,0.011107771573040244,0.011107771573040244,0.27533642624181437,0.0030583741284313177,234.0,5093.0,416.0,0.9854365897868617,0.6817301081317582,0.9740608788049253,0.9529927475975536,0.340593745288293,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CCDC102B,0.006599283922860541,0.006599283922860541,0.462844093073612,0.0030544395822116556,573.0,1446.0,417.0,0.9642477654853429,0.9096818551159448,0.9739983748984311,0.5676761687323635,0.5702548763606967,0.999999113285704,True,False,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC022146.2,-0.005974153671445025,0.005974153671445025,0.5098635245615754,0.003046003047195436,661.0,992.0,418.0,0.9587474217138571,0.9380586286642916,0.973935870991937,-0.5069089991386583,0.6122186710991393,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SLC6A11,-0.00586531224718057,0.00586531224718057,0.5155988037138696,0.00302414797805461,676.0,949.0,419.0,0.9578098631164448,0.9407462966435403,0.9738733670854428,-0.49760689863612667,0.6187611403991493,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
COL11A1,0.007388710038634037,0.007388710038634037,0.40885856541375737,0.00302093738665414,490.0,2178.0,420.0,0.9694355897243577,0.8639289955622227,0.9738108631789487,0.635144240910526,0.525334345369475,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
GAPDH,0.005379216679709159,0.005379216679709159,0.5613681403807,0.003019720864193174,755.0,643.0,421.0,0.9528720545034065,0.959872492030752,0.9737483592724545,0.4634034785104359,0.6430751857696855,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NRCAM,0.009143409930058743,0.009143409930058743,0.3291733100463852,0.0030097665117884242,346.0,3701.0,422.0,0.9784361522595162,0.7687355459716232,0.9736858553659604,0.7851091541052954,0.4323895730165588,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
KCNH7,-0.005154996896076114,0.005154996896076114,0.5827474137938454,0.0030040611093036557,787.0,550.0,423.0,0.9508719294955935,0.9656853553347085,0.9736233514594662,-0.43690000483059827,0.6621838684365211,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SMPD3,0.004417105642129696,0.004417105642129696,0.6792560864439118,0.003000345891882339,991.0,216.0,424.0,0.9381211325707857,0.9865616601037565,0.973560847552972,0.3811769399784338,0.7030719590114041,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ADGRG7,-0.006962245755403938,0.006962245755403938,0.4305259293127196,0.002997427323948818,540.0,1866.0,425.0,0.9663103943996499,0.8834302143883993,0.9734983436464779,-0.5913560002033389,0.5542819150126377,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
