gene,mean_group1,mean_group2,log_fold_change,abs_log_fold_change,t_statistic,pvalue,padj,significant
DPYSL5,0.88938785,0.9945658,0.10517794,0.10517794,-1.261807854194299,0.20731275419747364,0.29915260345955796,False
CADM1,7.5729885,7.306676,-0.2663126,0.2663126,1.2544414339166583,0.20997531163233377,0.302558085925553,False
PDE7B,0.78739345,0.9539042,0.16651076,0.16651076,-1.2533281286208,0.21037985735355444,0.3027048307245388,False
APC,2.626274,2.7878022,0.16152811,0.16152811,-1.2509246514335461,0.21125514280976732,0.303527504037022,False
NAV3,4.5527644,5.0948334,0.54206896,0.54206896,-1.235829954736912,0.21681258194436717,0.3107218363279284,False
RGS1,0.017575562,0.026733087,0.009157525,0.009157525,-1.2356382273153734,0.21688384175689399,0.3107218363279284,False
FGF14,1.4543757,1.9276109,0.47323513,0.47323513,-1.2325263642993862,0.21804279635224816,0.3119353309760346,False
PLCB1,2.004492,2.4412508,0.43675876,0.43675876,-1.2271929642610084,0.2200394759584495,0.31434210851207073,False
MGAT4A,1.5348713,1.3575604,-0.17731094,0.17731094,1.220808126290477,0.222447022292966,0.31654621541053124,False
DCC,2.395311,2.0558558,-0.33945537,0.33945537,1.2204820299088521,0.2225704892509834,0.31654621541053124,False
NTNG1,0.29991084,0.40593347,0.106022626,0.106022626,-1.2199223954301741,0.2227824931495566,0.31654621541053124,False
FP236383.3,9.281242,9.842218,0.560976,0.560976,-1.2195417711517564,0.22292676607357592,0.31654621541053124,False
MT-ND3,2.4308636,2.7832906,0.352427,0.352427,-1.2189134272289814,0.22316508186442452,0.31654621541053124,False
TRIM9,3.2790232,3.1273909,-0.15163231,0.15163231,1.2075187728903813,0.22751851028306336,0.3222641788711946,False
DTNA,4.742004,5.3867636,0.64475965,0.64475965,-1.2014491217224608,0.22986206668674172,0.324687495032708,False
IL1RAPL1,66.2127,63.67602,-2.5366783,2.5366783,1.2014060806251308,0.22987874648315726,0.324687495032708,False
PPP1R16B,3.1147625,3.2453365,0.13057399,0.13057399,-1.1890870945629075,0.23468823559457885,0.33101302622648643,False
DLEU1,2.5454054,2.9616406,0.4162352,0.4162352,-1.1871217994369867,0.23546206527188834,0.3314317159388269,False
NFIB,3.8998168,4.083844,0.18402743,0.18402743,-1.186650390148537,0.2356479500325059,0.3314317159388269,False
SIPA1L1,3.8087008,3.8992617,0.09056091,0.09056091,-1.1832488021288892,0.2369923373651431,0.3328544064117179,False
RAPGEF5,5.7239494,5.966079,0.2421298,0.2421298,-1.1786827468248309,0.23880547097670354,0.3349305343291775,False
ESYT2,0.8421696,0.91064024,0.06847066,0.06847066,-1.1731089948353093,0.2410320086356552,0.3375798440275283,False
UTY,4.076429,4.151682,0.07525301,0.07525301,-1.1696068214345545,0.24243848371415933,0.33907480239742566,False
ZBTB20,23.979883,23.574749,-0.4051342,0.4051342,1.168436701615179,0.24290969042268312,0.3390921903289012,False
XKR4,0.52682287,0.688411,0.16158813,0.16158813,-1.1678923989091705,0.24312910046582215,0.3390921903289012,False
CCP110,2.597005,2.705029,0.10802412,0.10802412,-1.1637035579859163,0.2448223032198901,0.3406343396789769,False
ST18,33.42054,32.069397,-1.3511429,1.3511429,1.1628317623448614,0.24517573771539009,0.3406343396789769,False
AC012405.1,0.47727966,0.26227775,-0.21500191,0.21500191,1.16263212131499,0.24525672456886335,0.3406343396789769,False
DOCK7,0.8389724,0.94902235,0.11004996,0.11004996,-1.1598920617329511,0.2463701631781559,0.3417061902609652,False
NAV1,3.3758376,3.24433,-0.13150764,0.13150764,1.1525497996628806,0.2493712078068772,0.3453894844970598,False
TRPS1,3.5372527,3.721168,0.18391538,0.18391538,-1.1381646367933111,0.2553248937097926,0.3531464643288971,False
CHI3L1,0.016203946,0.12578493,0.109580986,0.109580986,-1.1368355437824096,0.2558799270462482,0.3534253135997903,False
DLGAP1,1.1948987,1.5420105,0.34711182,0.34711182,-1.1337233352819474,0.25718287795681494,0.35473500407836545,False
DLC1,7.2612586,7.026459,-0.23479939,0.23479939,1.1244579999970303,0.2610891551648511,0.3596269354887756,False
BX284613.2,0.33748204,0.45185798,0.11437595,0.11437595,-1.1217873508591782,0.2622226937126618,0.36069146315359263,False
SEMA6A,3.9809914,3.8597486,-0.12124276,0.12124276,1.1206837768372566,0.2626920907621723,0.36084078401397296,False
TCF4,7.8162208,7.9583564,0.14213562,0.14213562,-1.10945276700955,0.26750217165358336,0.3669439940378373,False
ZFYVE28,0.6166065,0.5897987,-0.026807785,0.026807785,1.106590022363948,0.2687378819048681,0.36813408480118914,False
ZEB1,1.1395755,1.3502959,0.21072042,0.21072042,-1.105541494767928,0.2691914619064314,0.3682509738802071,False
ALDH1A1,0.36620128,0.2865844,-0.079616874,0.079616874,1.1043956211037536,0.26968775409864176,0.3683625788517442,False
MYO1E,2.783497,2.6867852,-0.096711874,0.096711874,1.1036529027407602,0.2700097702983285,0.3683625788517442,False
LURAP1L-AS1,1.236063,1.1395793,-0.09648371,0.09648371,1.1025704408425065,0.2704795599699973,0.36850076290190364,False
AC068587.4,0.84148574,0.9346423,0.093156576,0.093156576,-1.09925707211594,0.2719210523302284,0.36996061541527675,False
ARFGEF3,4.607167,4.46292,-0.14424658,0.14424658,1.0953123521238246,0.27364407373986677,0.37151381237377334,False
AOAH,1.4773688,1.2650815,-0.2122873,0.2122873,1.0949432416728884,0.27380567971947095,0.37151381237377334,False
LINC01088,0.2135132,0.15459023,-0.05892296,0.05892296,1.0937389472168695,0.27433340479327467,0.3717254807496947,False
DISC1,2.7069354,2.4911118,-0.21582365,0.21582365,1.09266346245169,0.2748052729454112,0.3718609918070517,False
LRMDA,5.1368413,4.264772,-0.87206936,0.87206936,1.0901396704793342,0.27591476328392806,0.3728577882215244,False
SLC35F1,1.4896445,1.7846087,0.2949642,0.2949642,-1.0858403450692726,0.27781183845892926,0.374914761752941,False
SORCS1,0.3323731,0.42064807,0.088274956,0.088274956,-1.0842744636219195,0.2785049874716991,0.37534364888369154,False
SMYD3,2.4946806,2.3428066,-0.15187407,0.15187407,1.0732403511089188,0.28342272275787417,0.3814572311680675,False
KCNMB4,2.8245454,2.7155948,-0.108950615,0.108950615,1.0692030336552254,0.2852367253732888,0.38299314368956106,False
CSMD1,3.4920616,4.409236,0.91717434,0.91717434,-1.0689961484197512,0.285329892048723,0.38299314368956106,False
SSBP2,3.5974805,3.5105212,-0.08695936,0.08695936,1.0659655119766647,0.28669704116824524,0.3843123876249936,False
HIPK2,7.747288,7.531864,-0.21542406,0.21542406,1.0597869839171161,0.2894979368551946,0.3875474388958428,False
FBXL7,11.078166,10.785656,-0.29251003,0.29251003,1.0552896323693184,0.29154827838597924,0.3897704256497049,False
GRIP1,0.2015437,0.35163245,0.15008874,0.15008874,-1.0509744039262128,0.2935247584831448,0.3917152701542969,False
PTK2,12.279872,11.976391,-0.3034811,0.3034811,1.0496324522947118,0.2941412361078961,0.3917152701542969,False
SLC25A37,0.53971833,0.49841204,-0.041306287,0.041306287,1.0495521190098815,0.294178167885877,0.3917152701542969,False
KCNMA1,1.7284228,1.9688429,0.2404201,0.2404201,-1.0477663461241302,0.29499994871304713,0.392287165841818,False
RAB31,0.8173474,0.7230858,-0.09426159,0.09426159,1.041743465778983,0.29778292000469897,0.39493887682722945,False
SCN1A,0.3858088,0.49300197,0.10719317,0.10719317,-1.0417413232147783,0.297783913127731,0.39493887682722945,False
SAMD4A,1.0424539,1.1535062,0.111052275,0.111052275,-1.0398774376947677,0.29864870249472264,0.39509944329129143,False
FGFR2,4.7111573,4.5682364,-0.14292097,0.14292097,1.0395301413630729,0.29881002343246993,0.39509944329129143,False
MTHFD1L,0.7289209,0.61564124,-0.11327964,0.11327964,1.0386813975601856,0.2992045144220617,0.39509944329129143,False
MECOM,0.018174084,0.10828467,0.090110585,0.090110585,-1.0380775777446307,0.2994853780147989,0.39509944329129143,False
CACNA1A,1.3025315,1.1235783,-0.17895317,0.17895317,1.0309882385232225,0.302796119189662,0.39894086849757837,False
ZFPM2,2.0268188,2.181668,0.15484929,0.15484929,-1.0295240740741665,0.303482913484384,0.39898703319323436,False
CCNY,4.3346057,4.256455,-0.07815075,0.07815075,1.028703891152416,0.3038680886475696,0.39898703319323436,False
IL1RAPL2,0.045673072,0.21548776,0.16981469,0.16981469,-1.0283633290624867,0.3040281192932446,0.39898703319323436,False
MT-CO1,3.8134868,3.5673385,-0.24614835,0.24614835,1.0205064323433268,0.3077356525698758,0.4032515470107354,False
GALNT13,5.601752,5.8011765,0.19942474,0.19942474,-1.0197710755395957,0.30808418191620185,0.4032515470107354,False
SLC4A4,1.1025751,1.3325863,0.23001122,0.23001122,-1.0174401996738427,0.30919065048426503,0.4041707849467517,False
RYR2,1.0437227,0.8647271,-0.17899567,0.17899567,1.012210345709968,0.31168282636483774,0.40689664016297356,False
CLU,0.73344207,0.8248725,0.091430426,0.091430426,-1.007218366827055,0.3140739866115332,0.4094836852823118,False
FIGN,3.6904883,3.8065615,0.11607313,0.11607313,-1.0051920684359328,0.3150480235770071,0.410218780699228,False
TMEM165,6.974108,7.1954756,0.22136736,0.22136736,-1.0024506752036695,0.31636896587436464,0.41127139640673627,False
CDK19,7.1831894,6.985822,-0.19736719,0.19736719,1.0014207614694643,0.3168661699047232,0.41127139640673627,False
ABCB1,0.018422777,0.10202561,0.08360284,0.08360284,-1.0009569536200975,0.3170902466295937,0.41127139640673627,False
FMN2,1.3708452,1.592811,0.22196579,0.22196579,-0.990434152890509,0.3222020246892646,0.4159422094872131,False
ANKRD28,3.3761427,3.2961972,-0.079945564,0.079945564,0.9904149903252333,0.3222113823567069,0.4159422094872131,False
LRRC4C,7.31533,8.116993,0.8016629,0.8016629,-0.9902937756258954,0.32227057932132597,0.4159422094872131,False
LINC01608,9.605826,9.249993,-0.35583305,0.35583305,0.9897038723219206,0.32255876864097155,0.4159422094872131,False
SMOC1,0.7242357,0.63069284,-0.093542874,0.093542874,0.989269353595475,0.3227711545620774,0.4159422094872131,False
SLC24A3,0.5018288,0.5945246,0.09269583,0.09269583,-0.9860144303925483,0.32436501384690053,0.41745819027915126,False
ATP1A2,0.85543746,1.0181426,0.16270512,0.16270512,-0.9837839922515583,0.3254601654037461,0.41832926144440374,False
ZNF385B,0.14642248,0.24545112,0.09902865,0.09902865,-0.9757507893395796,0.3294244256817146,0.422881162620943,False
FLT1,0.023062656,0.18483667,0.16177401,0.16177401,-0.9687918962044353,0.33288374907361407,0.42677403727386415,False
LINGO2,0.087136306,0.15024196,0.06310565,0.06310565,-0.9630203273241342,0.33577059751137694,0.42992394047551463,False
GLUL,1.9116379,1.9860677,0.07442975,0.07442975,-0.961416531024412,0.3365756485916839,0.43001774149887756,False
PTBP2,6.9423027,6.7694616,-0.17284107,0.17284107,0.961161277842143,0.33670389159362113,0.43001774149887756,False
MT2A,0.28786272,0.35876465,0.07090193,0.07090193,-0.9578475997755298,0.3383715886327009,0.4315964140723226,False
TJP1,10.403266,10.646801,0.24353504,0.24353504,-0.9561027124526855,0.33925188094836767,0.4316970075270651,False
CSMD2,1.6458702,1.7402768,0.094406605,0.094406605,-0.9559799931786206,0.33931384791627317,0.4316970075270651,False
RFFL,3.3252153,3.2342877,-0.0909276,0.0909276,0.9477203922095688,0.34350123344593775,0.43646916575087386,False
PRKCB,1.3129854,1.1952897,-0.11769569,0.11769569,0.9463001316370253,0.3442245824352943,0.4368332264407288,False
AC008050.1,0.5497582,0.64907795,0.099319756,0.099319756,-0.9341366794799056,0.35045934687514335,0.4441816817175454,False
ADD3,3.584335,3.5054233,-0.07891178,0.07891178,0.9273798771367205,0.35395355304542153,0.4480424722093943,False
CADPS,0.37635285,0.46144703,0.08509418,0.08509418,-0.9221814789662877,0.3566568001909287,0.45089355270661025,False
PDGFRA,0.34785914,0.44198108,0.09412193,0.09412193,-0.9212374824355654,0.35714908710062054,0.45094581704623804,False
DGKG,0.81816334,0.7063468,-0.111816525,0.111816525,0.9188768737771341,0.3583820011051816,0.45193190555508395,False
BAZ2B,6.5514326,6.469675,-0.081757545,0.081757545,0.9156536902435966,0.36006975013462417,0.4534883502954964,False
LPCAT2,0.73281884,0.63813525,-0.09468359,0.09468359,0.9093949429050899,0.3633612528377397,0.4570581796701128,False
MMP16,1.055862,1.3455881,0.28972614,0.28972614,-0.9043663049751048,0.3660194506003249,0.45982343040241824,False
CAMTA1,4.022749,3.9498334,-0.072915554,0.072915554,0.9007311335892191,0.36794859269724667,0.46166699209190293,False
SYNE1,2.1619675,2.3692021,0.20723462,0.20723462,-0.8975101165090416,0.36966323597407447,0.4632371378121234,False
ZFYVE16,7.940357,7.7386503,-0.20170689,0.20170689,0.8950800361948081,0.370960126162986,0.46428050833915646,False
FCHSD2,12.206986,11.910641,-0.2963457,0.2963457,0.8916132996106435,0.3728151497024266,0.4660189371280332,False
PLEKHA5,1.231418,1.1577159,-0.0737021,0.0737021,0.886082391419948,0.3757865855354451,0.4691467984212797,False
PPFIBP1,1.6847484,1.6235572,-0.0611912,0.0611912,0.885141358944332,0.3762936016662305,0.4691637102764959,False
DGKB,0.7232854,0.5137144,-0.209571,0.209571,0.8842431363272694,0.37677794658573527,0.4691637102764959,False
CTNNA2,9.359864,10.48906,1.1291962,1.1291962,-0.8834468937829051,0.3772076230623027,0.4691637102764959,False
CLDN11,3.4675834,3.5794435,0.11186004,0.11186004,-0.8816745193690385,0.3781651354295116,0.46977035457082184,False
KCNMB2,1.0838531,1.3573693,0.27351618,0.27351618,-0.8797030168271623,0.3792319849216931,0.47051114754552487,False
KCND2,1.415145,1.7164023,0.30125725,0.30125725,-0.8788090006002366,0.37971637908862554,0.4705283507913575,False
PDE10A,1.0730281,0.8881118,-0.18491626,0.18491626,0.8683160118782505,0.385430110300116,0.47701746324271777,False
NRXN3,30.027113,30.98968,0.9625664,0.9625664,-0.8669068547138858,0.38620142407261215,0.47738124112807434,False
GFAP,0.33116522,0.23778987,-0.093375355,0.093375355,0.8626386523952111,0.38854341228708233,0.47968322504578065,False
PTMA,4.3113933,4.169377,-0.14201641,0.14201641,0.8590928308463278,0.390495597450372,0.4814988871151319,False
PITPNC1,2.685456,3.1088202,0.42336416,0.42336416,-0.8565387194036913,0.391905478813827,0.48264221528796425,False
RFX4,0.5869937,0.69255775,0.10556406,0.10556406,-0.8545250730333835,0.39301919846515443,0.48341844829662295,False
HS6ST3,0.6210819,0.76394254,0.14286065,0.14286065,-0.8525041291929518,0.39413888324323154,0.48420010226441224,False
BMP2K,1.806905,1.6567029,-0.15020216,0.15020216,0.8502985747848556,0.39536305365122515,0.48510804128984686,False
CPB2-AS1,2.6503994,2.7335365,0.083137035,0.083137035,-0.846921692597991,0.3972418108146498,0.48681594462579636,False
MAML2,8.761644,8.505789,-0.25585556,0.25585556,0.8443085976625754,0.39869932270983477,0.4880040669643021,False
LINC00639,6.4619317,6.2801404,-0.1817913,0.1817913,0.838372486523682,0.4020222826695641,0.49131373879297835,False
DOCK3,6.47509,6.338916,-0.1361742,0.1361742,0.8377246243323597,0.4023859520714492,0.49131373879297835,False
AC109466.1,0.45300677,0.15052679,-0.30247998,0.30247998,0.8299528312097053,0.40676393284427204,0.4960535766393562,False
NFIA,9.1368065,8.948217,-0.1885891,0.1885891,0.8195682961567232,0.412657931078411,0.5026284178786979,False
SNTG1,1.293686,1.585811,0.292125,0.292125,-0.8148484595710069,0.41535346001496,0.5050538337816008,False
EPHB1,0.7500958,0.84915894,0.09906316,0.09906316,-0.8143140757694676,0.41565930520225747,0.5050538337816008,False
CDC42BPA,7.633215,7.7787523,0.14553738,0.14553738,-0.8103806751076528,0.41791461352633896,0.5071779290368191,False
ATP10A,0.030191872,0.11602081,0.085828945,0.085828945,-0.8088156662319474,0.4188139521087515,0.507291931971168,False
MGAT4C,1.6581467,1.9498093,0.29166257,0.29166257,-0.808451933476588,0.41902313580818473,0.507291931971168,False
BCAS1,9.051098,9.300486,0.24938774,0.24938774,-0.8044733384690576,0.4213152528145633,0.5089645934089636,False
TNR,2.2726145,2.8018506,0.5292361,0.5292361,-0.8038516502861769,0.42167407930777845,0.5089645934089636,False
JAM3,3.7753632,3.870353,0.09498978,0.09498978,-0.8026275820105203,0.4223811124341027,0.5089645934089636,False
TNS3,0.7170829,0.63792,-0.079162896,0.079162896,0.8025246259101949,0.42244061252943976,0.5089645934089636,False
HTR2C,0.20548108,0.13894613,-0.06653495,0.06653495,0.7973796399203517,0.4254202472802704,0.5119377223589295,False
AATK,3.0320463,3.1145062,0.08245993,0.08245993,-0.7964905058842838,0.4259364173409508,0.5119428093040274,False
MYT1L,0.35027695,0.4345194,0.08424246,0.08424246,-0.793318794602719,0.42778067358051364,0.513542225186691,False
LINC01322,0.49254328,0.5915138,0.09897053,0.09897053,-0.7884567744695766,0.43061681575709043,0.5163271172147368,False
MAL,2.1388104,2.200812,0.062001705,0.062001705,-0.7832539137717389,0.43366384837883043,0.5193579022500964,False
SOX2-OT,11.630988,11.363927,-0.26706123,0.26706123,0.7774426960152739,0.4370818766886476,0.522825211350057,False
AMER2,3.1845474,3.1037905,-0.0807569,0.0807569,0.7677144650865247,0.4428384365781354,0.5290781799021929,False
PSEN1,4.085618,3.9972117,-0.088406324,0.088406324,0.763209193708028,0.44551901478552547,0.5316456023693622,False
KCNQ5,0.38335216,0.25983945,-0.123512715,0.123512715,0.758451176899966,0.4483600013906034,0.5343980946252722,False
AL445250.1,1.099741,1.0200162,-0.07972479,0.07972479,0.7559794908252925,0.4498398890656028,0.5355236774590509,False
PBX1,4.545015,4.4631476,-0.08186722,0.08186722,0.7488552600525086,0.45412090239303693,0.5391419245204011,False
NKAIN2,16.904253,16.42708,-0.47717285,0.47717285,0.7487604526157339,0.45417802770354854,0.5391419245204011,False
TRIO,2.1630301,2.2639,0.100869894,0.100869894,-0.7482317904909176,0.4544966423706981,0.5391419245204011,False
ZFP36L1,0.59016824,0.52376,-0.06640822,0.06640822,0.7457440808605352,0.4559976302741908,0.540281552457572,False
FA2H,3.6185992,3.5274978,-0.09110141,0.09110141,0.7411852498472894,0.4587554869126408,0.5429059016717642,False
ANKS1B,10.574345,10.846556,0.27221107,0.27221107,-0.7318828321928312,0.4644119093538357,0.5489502474631628,False
MTUS1,4.153249,4.246376,0.09312725,0.09312725,-0.7292544047922589,0.46601716413461414,0.5500852085000597,False
TENM2,0.62214065,0.73333645,0.1111958,0.1111958,-0.728510157733041,0.4664722568080506,0.5500852085000597,False
NEGR1,3.1112714,3.0180292,-0.09324217,0.09324217,0.7257539294483519,0.46815978669843905,0.5514249548862651,False
GRIK2,1.1897427,1.3398736,0.15013087,0.15013087,-0.7181103977648551,0.4728572878226168,0.5563026915560199,False
ADGRB3,11.789303,11.429022,-0.360281,0.360281,0.7066459403284052,0.4799514770143387,0.5639852843881771,False
SLC8A1,2.733093,2.4713852,-0.26170778,0.26170778,0.7042005163431662,0.48147218854227425,0.5651082025144064,False
RERE,8.373099,8.448639,0.07553959,0.07553959,-0.6994840833265941,0.48441255201571953,0.5677944381892882,False
SORCS3,0.3857564,0.45310414,0.067347735,0.067347735,-0.698709388235511,0.48489645021365213,0.5677944381892882,False
CLIC4,2.7021894,2.7633715,0.061182022,0.061182022,-0.694859716046992,0.487304957853242,0.5699473191265989,False
ENPP2,8.673949,8.878034,0.2040844,0.2040844,-0.684220941023876,0.4939945074847403,0.5770963872485284,False
SEZ6L,0.4506637,0.5378707,0.08720702,0.08720702,-0.6790506527106186,0.49726321176167887,0.5802371199086102,False
AC114971.1,1.1940203,1.0873494,-0.10667086,0.10667086,0.6778135000138626,0.4980470583991681,0.5804744270386575,False
GNAI1,3.366736,3.2931058,-0.073630095,0.073630095,0.6721960011670791,0.5016145118170303,0.5839517017660423,False
OPCML,2.6280277,3.1042957,0.47626805,0.47626805,-0.6695840965511124,0.5032778328731884,0.5852067824106841,False
A2M,0.50529176,0.4435904,-0.061701357,0.061701357,0.6665449411360288,0.5052169035322791,0.586141952326091,False
APLP1,1.9747314,1.9225243,-0.052207112,0.052207112,0.666486290792298,0.5052543629050904,0.586141952326091,False
NALCN,5.3643875,5.4515467,0.08715916,0.08715916,-0.6574154912373239,0.511065380773474,0.5921962697259258,False
MRVI1,0.2558896,0.2944184,0.0385288,0.0385288,-0.6555330455417117,0.5122756965644011,0.5929116858384272,False
STXBP5L,0.6208214,0.5145867,-0.10623473,0.10623473,0.6490994424502428,0.5164234458995624,0.5970213247393784,False
PARD3,1.4345815,1.5581362,0.12355471,0.12355471,-0.6462070287178768,0.5182938526118434,0.5982415562430716,False
SLC5A11,2.82485,2.9837847,0.1589346,0.1589346,-0.6456176197038282,0.5186754292627431,0.5982415562430716,False
CACNA2D3,0.6622555,0.7884043,0.12614876,0.12614876,-0.6368934517007422,0.5243403076588928,0.604078695459554,False
CA10,0.91961205,1.0898907,0.17027867,0.17027867,-0.619996560392207,0.5354015828518686,0.6156349094801611,False
PPM1H,4.570993,4.6700597,0.099066734,0.099066734,-0.6196914870412555,0.5356023712477401,0.6156349094801611,False
MIR646HG,0.83937854,0.77632993,-0.0630486,0.0630486,0.6163936482172461,0.5377753134806685,0.6174228627791831,False
DLGAP2,0.1901615,0.26750603,0.07734454,0.07734454,-0.6138974463187168,0.5394230006909804,0.6185064121330264,False
MCTP1,0.28870684,0.34008306,0.051376224,0.051376224,-0.6130906381111717,0.539956097792132,0.6185064121330264,False
LHFPL3,3.5949779,4.046796,0.451818,0.451818,-0.5869679797026642,0.5573579660845291,0.6377093433461432,False
CELF2,2.4084902,2.2211437,-0.18734646,0.18734646,0.5811920950916871,0.5612422248446909,0.6414196855367896,False
XYLT1,1.7121491,1.8830248,0.17087567,0.17087567,-0.5680031622692713,0.5701605846229667,0.6508682472864916,False
ENOX1,7.7295976,7.611057,-0.118540764,0.118540764,0.5585195146959745,0.576614966195508,0.6572079977880491,False
SASH1,3.6461127,3.7048576,0.058744907,0.058744907,-0.5579134353986854,0.5770286220579071,0.6572079977880491,False
ASAP1,2.319191,2.3746274,0.055436373,0.055436373,-0.5560801232213,0.5782807297744159,0.6578847892769237,False
PRKN,5.515009,5.5613165,0.046307564,0.046307564,-0.5486886743178211,0.5833418434493074,0.662888458465122,False
RNF144A,3.1355317,3.1853266,0.049794912,0.049794912,-0.5475431850304587,0.5841280360750901,0.6630284177923838,False
GLIS3,0.99756235,1.0968416,0.099279225,0.099279225,-0.5417287362362723,0.5881263087230948,0.6668098738357083,False
TMEFF2,10.849252,11.063166,0.21391392,0.21391392,-0.5403132835531016,0.589101550806735,0.6671591741865628,False
PRKACB,4.8142,4.7585974,-0.05560255,0.05560255,0.5361176841323386,0.591996685974429,0.6696795090208473,False
RPS6KA2,2.308556,2.4046776,0.09612155,0.09612155,-0.5273781523294551,0.5980482269232801,0.675760708387887,False
ZNF98,0.83485436,0.7380935,-0.09676087,0.09676087,0.5238155307792047,0.6005231495610173,0.6777913651930217,False
ARHGEF4,0.67547446,0.73368984,0.05821538,0.05821538,-0.5177744706375914,0.6047303834422406,0.68136656987794,False
ITM2B,1.6991636,1.7399702,0.04080665,0.04080665,-0.5173112794107593,0.6050535140516107,0.68136656987794,False
FOLH1,3.7836223,3.7143574,-0.06926489,0.06926489,0.5116656712033089,0.6089982059834915,0.6850373520624201,False
PLPPR1,3.6600528,3.7243423,0.06428957,0.06428957,-0.5102452448991283,0.6099924860788382,0.6853848158189193,False
ABCA2,2.545815,2.595966,0.05015111,0.05015111,-0.5036243343738458,0.614636532496968,0.6898277581335219,False
APBB2,8.029713,7.918079,-0.11163378,0.11163378,0.49883495968857144,0.6180055853931181,0.6926319986347874,False
SNHG14,5.7912335,6.0049706,0.21373701,0.21373701,-0.4974797889725328,0.6189603373061456,0.6926319986347874,False
DNM3,17.779583,17.541441,-0.23814201,0.23814201,0.49697023938935164,0.6193194945890566,0.6926319986347874,False
HPSE2,2.3068757,2.069632,-0.23724365,0.23724365,0.4961389323505238,0.6199056387781348,0.6926319986347874,False
TMEM132B,0.9947823,1.0392498,0.04446745,0.04446745,-0.4948843270526637,0.6207907033546378,0.6928467671368725,False
TMSB4X,0.65743643,0.63335776,-0.024078667,0.024078667,0.49107738807272616,0.6234796811632913,0.6950721083202802,False
CDK18,3.2494736,3.3150308,0.06555724,0.06555724,-0.48849842204748506,0.6253041604693143,0.6963298000771874,False
SLCO1A2,4.1172566,4.187978,0.07072115,0.07072115,-0.4766172494893873,0.6337390324768443,0.7049377446905942,False
CSMD3,3.0657861,2.9417138,-0.12407231,0.12407231,0.4625512571430538,0.643786883106841,0.715318759007601,False
ZNF708,2.1845195,2.1606028,-0.023916721,0.023916721,0.4560386500022468,0.6484614015609658,0.7197129873040685,False
ZFPM2-AS1,0.674414,0.6274916,-0.046922386,0.046922386,0.45385467133023105,0.6500321073946862,0.7199178311153998,False
MOBP,8.923287,9.108693,0.18540573,0.18540573,-0.4537800510239476,0.650085801497206,0.7199178311153998,False
MARCH3,0.76623654,0.80961514,0.04337859,0.04337859,-0.44999589602307266,0.6528111247948001,0.721805112671576,False
LINC01630,3.6900253,3.7507493,0.06072402,0.06072402,-0.4494098233185511,0.6532336269677763,0.721805112671576,False
NLGN4Y,2.9422991,2.8860376,-0.05626154,0.05626154,0.44501242396737345,0.6564072750667211,0.7245113411332462,False
ANK2,15.618278,15.77186,0.15358257,0.15358257,-0.44274659016410123,0.6580449824119583,0.7255181724497887,False
ZNF638,8.429494,8.500115,0.07062149,0.07062149,-0.4402113852160993,0.6598793365306547,0.7267393574126153,False
CAMK4,0.29947448,0.33181638,0.032341897,0.032341897,-0.43759727828027467,0.6617729269618163,0.728023021960194,False
SYT1,0.31679812,0.3704798,0.05368167,0.05368167,-0.43600086859643095,0.6629303917017506,0.7284949359359897,False
DSCAM,4.2651925,4.677631,0.4124384,0.4124384,-0.431939686507445,0.665878551305654,0.7306799021186012,False
LPP,3.1157446,3.067325,-0.048419476,0.048419476,0.4312495386973827,0.6663800707321643,0.7306799021186012,False
AC004158.1,2.893252,2.934778,0.04152608,0.04152608,-0.42970115237066864,0.6675058017654147,0.7311125977715386,False
SECISBP2L,3.308089,3.2709277,-0.03716135,0.03716135,0.4246877897808235,0.6711558249421041,0.734306154203615,False
SH3D19,6.8190975,6.734828,-0.08426952,0.08426952,0.41845854223851564,0.675701922905187,0.7384720468909147,False
FGF12,1.7830317,1.6715276,-0.11150408,0.11150408,0.4108929974934015,0.6812392050379381,0.7437109225305001,False
RALYL,1.0374321,0.9558831,-0.08154899,0.08154899,0.4078504881922218,0.6834709212633577,0.7453336109742178,False
GRM5,0.7516215,0.8197758,0.068154335,0.068154335,-0.3998879044013411,0.6893246524463335,0.7508983142116922,False
TPST1,0.6799651,0.67225736,-0.007707715,0.007707715,0.37230456715965976,0.7097451415378626,0.7723015685939745,False
PRKCH,0.36970416,0.31672385,-0.052980304,0.052980304,0.3675349863927654,0.7132979256616103,0.7753238322408808,False
KIF13A,5.6896915,5.7415605,0.051868916,0.051868916,-0.3663479980212175,0.7141830664824536,0.7754430689277454,False
DPP10,8.742265,9.502009,0.75974464,0.75974464,-0.35848293689695254,0.7200577503599828,0.7809736988719986,False
SLC35F3,0.77272266,0.6965585,-0.076164186,0.076164186,0.3561130448761571,0.7218311732862297,0.7819531612157856,False
EXOC6B,11.281145,11.179908,-0.1012373,0.1012373,0.3537471418136743,0.7236031060640009,0.7819531612157856,False
MICAL3,3.0140991,3.0424733,0.028374195,0.028374195,-0.3531861184288919,0.7240235002098354,0.7819531612157856,False
ADAMTS9,0.1244249,0.11442627,-0.009998627,0.009998627,0.35300218648905385,0.7241613449025928,0.7819531612157856,False
UNC5C,16.481651,16.674648,0.19299698,0.19299698,-0.3520560126146467,0.7248705804470333,0.7819531612157856,False
