Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio,neg_log10_pvalue,neg_log10_padj,pathway_short,contrast_clean,database_clean
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of cytokine-mediated signaling pathway,0.7307600677856456,0.9452647781513025,8/1775,0.13622519259231008,0.024446524206745483,negative regulation of cytokine-mediated signal...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,lymphocyte activation involved in immune response,0.7347459769590043,0.9452647781513025,22/1775,0.13386278319245518,0.024446524206745483,lymphocyte activation involved in immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,stress-activated MAPK cascade,0.7360435862166509,0.9452647781513025,5/1775,0.13309646732975436,0.024446524206745483,stress-activated MAPK cascade,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,sperm axoneme assembly,0.7466817653356216,0.9452647781513025,3/1775,0.12686445441811559,0.024446524206745483,sperm axoneme assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,antimicrobial humoral immune response mediated by antimicrobial peptide,0.7493078175553807,0.9452647781513025,7/1775,0.12533973636833023,0.024446524206745483,antimicrobial humoral immune response mediated ...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,natural killer cell mediated immune response to tumor cell,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,natural killer cell mediated immune response to...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of tolerance induction,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,positive regulation of tolerance induction,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cerebral cortex GABAergic interneuron differentiation,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,cerebral cortex GABAergic interneuron different...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of stress granule assembly,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,regulation of stress granule assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,chemokine (C-C motif) ligand 5 production,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,chemokine (C-C motif) ligand 5 production,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of chemokine (C-C motif) ligand 5 production,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,regulation of chemokine (C-C motif) ligand 5 pr...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,"neurotransmitter receptor transport, endosome to postsynaptic membrane",0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,"neurotransmitter receptor transport, endosome t...",OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,"neurotransmitter receptor transport, endosome to plasma membrane",0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,"neurotransmitter receptor transport, endosome t...",OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of motor neuron apoptotic process,0.749469206481107,0.9452647781513025,1/1775,0.12524620635148306,0.024446524206745483,negative regulation of motor neuron apoptotic p...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,somatic recombination of immunoglobulin genes involved in immune response,0.751664250629147,0.9452647781513025,5/1775,0.12397610443488377,0.024446524206745483,somatic recombination of immunoglobulin genes i...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,somatic diversification of immunoglobulins involved in immune response,0.751664250629147,0.9452647781513025,5/1775,0.12397610443488377,0.024446524206745483,somatic diversification of immunoglobulins invo...,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of tolerance induction,0.728397809024534,0.9457343677388909,2/2058,0.13763136920603844,0.024230828529373843,regulation of tolerance induction,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,WikiPathways,WP_TRYPTOPHAN_METABOLISM,0.6126530581158824,0.9467690011410317,4/1002,0.21278539432487634,0.023755970064657246,WP_TRYPTOPHAN_METABOLISM,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_AMINO_ACID_METABOLISM,0.6197378761455316,0.9467690011410317,10/1002,0.20779196052560628,0.023755970064657246,WP_AMINO_ACID_METABOLISM,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_COMPLEMENT_AND_COAGULATION_CASCADES,0.6237483210584392,0.9467690011410317,7/1002,0.2049906103561875,0.023755970064657246,WP_COMPLEMENT_AND_COAGULATION_CASCADES,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,0.6237483210584392,0.9467690011410317,7/1002,0.2049906103561875,0.023755970064657246,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COA...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING,0.6309820345127024,0.9467690011410317,5/1002,0.19998300592713628,0.023755970064657246,WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_S...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_NAD_METABOLISM,0.6349086063781808,0.9467690011410317,2/1002,0.19728878589269763,0.023755970064657246,WP_NAD_METABOLISM,OUD Effect Male vs Female,WikiPathways
OUD_vs_Control_Female,Reactome,Vitamin B5 (pantothenate) metabolism,0.3025533302376636,0.947625324997985,4/1379,0.5191980623782865,0.02336334140652039,Vitamin B5 (pantothenate) metabolism,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,STING mediated induction of host immune responses,0.3098175232645972,0.947625324997985,3/1379,0.5088940222065819,0.02336334140652039,STING mediated induction of host immune responses,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Defects in cobalamin (B12) metabolism,0.3098175232645972,0.947625324997985,3/1379,0.5088940222065819,0.02336334140652039,Defects in cobalamin (B12) metabolism,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Na+/Cl- dependent neurotransmitter transporters,0.3098175232645972,0.947625324997985,3/1379,0.5088940222065819,0.02336334140652039,Na+/Cl- dependent neurotransmitter transporters,OUD vs Control Female,Reactome
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of type 2 immune response,0.7791034966647696,0.9524226285497972,1/1775,0.10840484650611537,0.021170294769084944,negative regulation of type 2 immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,dopamine biosynthetic process,0.7791034966647696,0.9524226285497972,1/1775,0.10840484650611537,0.021170294769084944,dopamine biosynthetic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neuronal ion channel clustering,0.7791034966647696,0.9524226285497972,1/1775,0.10840484650611537,0.021170294769084944,neuronal ion channel clustering,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of cellular response to osmotic stress,0.7791034966647696,0.9524226285497972,1/1775,0.10840484650611537,0.021170294769084944,regulation of cellular response to osmotic stress,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of response to cytokine stimulus,0.779741672041723,0.9524226285497972,8/1775,0.10804925498779784,0.021170294769084944,negative regulation of response to cytokine sti...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cytoskeleton-dependent cytokinesis,0.7820342148919002,0.9524226285497972,12/1775,0.10677424564387338,0.021170294769084944,cytoskeleton-dependent cytokinesis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,stress granule assembly,0.7831742036916584,0.9524226285497972,3/1775,0.10614162582553971,0.021170294769084944,stress granule assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,WikiPathways,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,0.6425572420155424,0.9524554953817186,7/1002,0.19208817728206506,0.02115530810556754,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPE...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,0.6485701379187183,0.9524554953817186,3/1002,0.18804305140106367,0.02115530810556754,WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,0.6485701379187183,0.9524554953817186,3/1002,0.18804305140106367,0.02115530810556754,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,KEGG,Platinum drug resistance,0.6126485929771097,0.9557431654749049,8/889,0.2127885595619887,0.019658798940268837,Platinum drug resistance,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Glycerolipid metabolism,0.6197012030994233,0.9557431654749049,7/889,0.20781766070213087,0.019658798940268837,Glycerolipid metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,WikiPathways,WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,0.6536700853500519,0.9557983753390608,9/1002,0.18464138969321386,0.019633712026022678,WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,Reactome,Opioid Signalling,0.19449580892277543,0.9581683161981545,14/1194,0.7110897525970011,0.018558194078799866,Opioid Signalling,OUD Effect Male vs Female,Reactome
OUD_vs_Control_Female,C7_Immunologic,GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP,0.737232377086017,0.9596035642968407,24/2332,0.13239560009291276,0.0179081475825157,GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WE...,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,KEGG,Glyoxylate and dicarboxylate metabolism,0.686082033964508,0.959950170979147,4/1075,0.16362395314441758,0.017751309700474584,Glyoxylate and dicarboxylate metabolism,OUD vs Control Female,KEGG
OUD_Effect_Male_vs_Female,GO_BP,immunoglobulin production involved in immunoglobulin-mediated immune response,0.7943654387646439,0.9599568642174127,5/1775,0.09997965937712663,0.0177482815992264,immunoglobulin production involved in immunoglo...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,somatic diversification of immune receptors,0.7983498175766324,0.9599568642174127,7/1775,0.09780676960958984,0.0177482815992264,somatic diversification of immune receptors,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,complement receptor mediated signaling pathway,0.8052342059896633,0.9599568642174127,1/1775,0.09407778475577823,0.0177482815992264,complement receptor mediated signaling pathway,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to salt stress,0.8052342059896633,0.9599568642174127,1/1775,0.09407778475577823,0.0177482815992264,cellular response to salt stress,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cytokinesis,0.8080684670616106,0.9611082320343023,18/1775,0.09255184020646945,0.01722770293652158,cytokinesis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neuron fate specification,0.8128026461153224,0.9611082320343023,2/1775,0.0900148911927687,0.01722770293652158,neuron fate specification,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of macrophage cytokine production,0.8128026461153224,0.9611082320343023,2/1775,0.0900148911927687,0.01722770293652158,positive regulation of macrophage cytokine prod...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of cytokine production involved in inflammatory response,0.8128026461153224,0.9611082320343023,2/1775,0.0900148911927687,0.01722770293652158,negative regulation of cytokine production invo...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,C8_CellType,ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON,0.8164882220507101,0.962839884493762,2/2057,0.08805007563677723,0.01644592789349104,ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON,OUD Effect Male vs Female,C8 CellType
OUD_Effect_Male_vs_Female,KEGG,Nitrogen metabolism,0.6468485192589506,0.9634367052795662,2/889,0.1891974116844209,0.016176811834426773,Nitrogen metabolism,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,WikiPathways,WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING,0.5804770119224101,0.9639901450789846,6/1231,0.23621497453510532,0.01592740588938241,WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE,0.5935204955446665,0.9639901450789846,2/1231,0.22656427932394205,0.01592740588938241,WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_IN...,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING,0.5935204955446665,0.9639901450789846,2/1231,0.22656427932394205,0.01592740588938241,WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNA...,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_PURINE_METABOLISM,0.5935204955446665,0.9639901450789846,2/1231,0.22656427932394205,0.01592740588938241,WP_PURINE_METABOLISM,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_MELATONIN_METABOLISM_AND_EFFECTS,0.5956595821831338,0.9639901450789846,5/1231,0.22500186746930992,0.01592740588938241,WP_MELATONIN_METABOLISM_AND_EFFECTS,OUD vs Control Female,WikiPathways
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP,0.7447325696293036,0.9642085534013085,20/2013,0.12799965260086338,0.01582902025135928,GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_...,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Female,C8_CellType,DESCARTES_MAIN_FETAL_VISCERAL_NEURONS,0.9083518055981372,0.9646440301704161,5/2407,0.041745916193863426,0.015632919043164672,DESCARTES_MAIN_FETAL_VISCERAL_NEURONS,OUD vs Control Female,C8 CellType
OUD_Effect_Male_vs_Female,Reactome,Chemokine receptors bind chemokines,0.20305774834920617,0.9648518171560668,7/1194,0.6923804338956847,0.015539380887326404,Chemokine receptors bind chemokines,OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,WikiPathways,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,0.6684238873013392,0.966929426715826,2/1002,0.17494803822540242,0.014605222614382152,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STR...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_LIPID_METABOLISM_IN_SENESCENT_CELLS,0.6684238873013392,0.966929426715826,2/1002,0.17494803822540242,0.014605222614382152,WP_LIPID_METABOLISM_IN_SENESCENT_CELLS,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP,0.7535060026129333,0.9670920033535857,19/2013,0.12291328363960777,0.014532207770043873,GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP,OUD Effect Male vs Female,C7 Immunologic
OUD_vs_Control_Female,DO,post-traumatic stress disorder,0.9063947112232524,0.9671473281479164,1/1094,0.0426826372281307,0.014507363633637912,post-traumatic stress disorder,OUD vs Control Female,DO
OUD_Effect_Male_vs_Female,GO_BP,somatic diversification of immune receptors via germline recombination within a single locus,0.8400860733477392,0.9673608393750722,6/1775,0.07567621481323684,0.014411497666554998,somatic diversification of immune receptors via...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,G protein-coupled glutamate receptor signaling pathway,0.8485920345407538,0.9673608393750722,1/1775,0.07130104913225034,0.014411497666554998,G protein-coupled glutamate receptor signaling ...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,calcium ion-regulated exocytosis of neurotransmitter,0.8485920345407538,0.9673608393750722,1/1775,0.07130104913225034,0.014411497666554998,calcium ion-regulated exocytosis of neurotransm...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neurotransmitter receptor transport to postsynaptic membrane,0.8485920345407538,0.9673608393750722,1/1775,0.07130104913225034,0.014411497666554998,neurotransmitter receptor transport to postsyna...,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,tolerance induction,0.7586160970965202,0.9675523238001547,3/2058,0.11997794622850505,0.014325539670053768,tolerance induction,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of stress fiber assembly,0.7586160970965202,0.9675523238001547,3/2058,0.11997794622850505,0.014325539670053768,negative regulation of stress fiber assembly,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of protein localization to synapse,0.7586160970965202,0.9675523238001547,3/2058,0.11997794622850505,0.014325539670053768,regulation of protein localization to synapse,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of stress-activated MAPK cascade,0.7657585365565172,0.9675523238001547,4/2058,0.11590815304737712,0.014325539670053768,regulation of stress-activated MAPK cascade,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,activation-induced cell death of T cells,0.7710839085626385,0.9675523238001547,1/2058,0.11289835989595763,0.014325539670053768,activation-induced cell death of T cells,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,neuron projection maintenance,0.7710839085626385,0.9675523238001547,1/2058,0.11289835989595763,0.014325539670053768,neuron projection maintenance,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,DO,neuronal ceroid lipofuscinosis,0.8572468389777448,0.9691349308858279,2/920,0.0668941076327367,0.013615752712292735,neuronal ceroid lipofuscinosis,OUD Effect Male vs Female,DO
OUD_vs_Control_Female,KEGG,Autoimmune thyroid disease,0.7018058346135323,0.9699755437748007,5/1075,0.15378302550515544,0.01323921556627948,Autoimmune thyroid disease,OUD vs Control Female,KEGG
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP,0.761103087187685,0.9703797842583664,20/2013,0.11855651646899046,0.013058259623439511,GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE...,OUD Effect Male vs Female,C7 Immunologic
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of stress fiber assembly,0.8598506583435298,0.9717811163387372,2/1775,0.06557697188363423,0.012431544406132216,negative regulation of stress fiber assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,axonemal dynein complex assembly,0.8598506583435298,0.9717811163387372,2/1775,0.06557697188363423,0.012431544406132216,axonemal dynein complex assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neurotransmitter receptor transport to plasma membrane,0.866506255224007,0.9717811163387372,1/1775,0.06222829780930963,0.012431544406132216,neurotransmitter receptor transport to plasma m...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,DO,nicotine dependence,0.8675403086390263,0.9718642511027479,3/920,0.061710337386877416,0.012394392598615283,nicotine dependence,OUD Effect Male vs Female,DO
OUD_Effect_Male_vs_Female,DO,mineral metabolism disease,0.8720431146053792,0.9718642511027479,2/920,0.05946204262211004,0.012394392598615283,mineral metabolism disease,OUD Effect Male vs Female,DO
OUD_Effect_Male_vs_Female,KEGG,Cobalamin transport and metabolism,0.6782333436242218,0.9724412658163877,2/889,0.16862086304504442,0.012136620030171689,Cobalamin transport and metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Nucleotide metabolism,0.6851150535082156,0.9724412658163877,9/889,0.1642364899558358,0.012136620030171689,Nucleotide metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Porphyrin metabolism,0.6990365528369973,0.9724412658163877,3/889,0.15550011426812083,0.012136620030171689,Porphyrin metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Pyrimidine metabolism,0.7018283013845148,0.9724412658163877,6/889,0.15376912274457918,0.012136620030171689,Pyrimidine metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Carbon metabolism,0.7146915278296846,0.9724412658163877,12/889,0.14588136612693717,0.012136620030171689,Carbon metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Glutathione metabolism,0.71727761084676,0.9724412658163877,5/889,0.14431272505116505,0.012136620030171689,Glutathione metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Drug metabolism - other enzymes,0.7346553547740607,0.9724412658163877,6/889,0.1339163515594615,0.012136620030171689,Drug metabolism - other enzymes,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Cytokine-cytokine receptor interaction,0.7348416124977775,0.9724412658163877,26/889,0.13380625850876893,0.012136620030171689,Cytokine-cytokine receptor interaction,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Glyoxylate and dicarboxylate metabolism,0.7435388648786458,0.9724412658163877,3/889,0.128696325916473,0.012136620030171689,Glyoxylate and dicarboxylate metabolism,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,KEGG,Apoptosis - multiple species,0.7435388648786458,0.9724412658163877,3/889,0.128696325916473,0.012136620030171689,Apoptosis - multiple species,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,GO_MF,structural constituent of postsynapse,0.4893738947677809,0.9734987871920462,3/2121,0.3103592014343461,0.011664585198012235,structural constituent of postsynapse,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_BP,organ or tissue specific immune response,0.7811453756618336,0.9742317867602202,2/2058,0.10726813389171364,0.011337704584254666,organ or tissue specific immune response,OUD vs Control Female,GO BP
OUD_vs_Control_Female,Hallmark,HALLMARK_FATTY_ACID_METABOLISM,0.6639438248257061,0.975653047345619,24/703,0.17786866400587265,0.010704594640425617,HALLMARK_FATTY_ACID_METABOLISM,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,KEGG,Choline metabolism in cancer,0.7120985273327354,0.9762641100529436,13/1075,0.14745991237923645,0.010432676163197627,Choline metabolism in cancer,OUD vs Control Female,KEGG
OUD_Effect_Male_vs_Female,GO_BP,mucosal immune response,0.8823019619753827,0.9763797735154479,1/1775,0.05438275503130409,0.010381225917707479,mucosal immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,antifungal innate immune response,0.8823019619753827,0.9763797735154479,1/1775,0.05438275503130409,0.010381225917707479,antifungal innate immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of programmed necrotic cell death,0.8823019619753827,0.9763797735154479,1/1775,0.05438275503130409,0.010381225917707479,negative regulation of programmed necrotic cell...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,dopamine uptake,0.8823019619753827,0.9763797735154479,1/1775,0.05438275503130409,0.010381225917707479,dopamine uptake,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of dendrite development,0.8823019619753827,0.9763797735154479,1/1775,0.05438275503130409,0.010381225917707479,positive regulation of dendrite development,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of stress-activated protein kinase signaling cascade,0.8011443315636617,0.9766900205217774,4/2058,0.09628923578218608,0.010243249728202532,regulation of stress-activated protein kinase s...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of motor neuron apoptotic process,0.8024765464101823,0.9766900205217774,1/2058,0.09556765165017365,0.010243249728202532,negative regulation of motor neuron apoptotic p...,OUD vs Control Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,axoneme assembly,0.888774248248987,0.9804841444441312,7/1775,0.051208537331574065,0.008559424980488967,axoneme assembly,OUD Effect Male vs Female,GO BP
OUD_vs_Control_Female,Reactome,Pyruvate metabolism,0.3313187557669169,0.9810696934984446,8/1379,0.4797539782577481,0.008300139993447997,Pyruvate metabolism,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Metabolism of vitamins and cofactors,0.3321182332563913,0.9810696934984446,29/1379,0.4787072810253165,0.008300139993447997,Metabolism of vitamins and cofactors,OUD vs Control Female,Reactome
OUD_Effect_Male_vs_Female,GO_BP,neutrophil activation involved in immune response,0.896229563141629,0.9818400675328112,1/1775,0.047580734494032634,0.007959248918425834,neutrophil activation involved in immune response,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,natural killer cell activation involved in immune response,0.896229563141629,0.9818400675328112,1/1775,0.047580734494032634,0.007959248918425834,natural killer cell activation involved in immu...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,KEGG,Cortisol synthesis and secretion,0.7648342301834453,0.9821166819401059,6/889,0.11643268343185678,0.007836912098605677,Cortisol synthesis and secretion,OUD Effect Male vs Female,KEGG
OUD_Effect_Male_vs_Female,GO_MF,structural constituent of postsynapse,0.6700325609961748,0.9834290389099376,2/1824,0.17390409175087815,0.007256971913105727,structural constituent of postsynapse,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,GO_MF,complement receptor activity,0.712378249437175,0.9834290389099376,1/1824,0.14728934902577634,0.007256971913105727,complement receptor activity,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,GO_MF,toxic substance binding,0.712378249437175,0.9834290389099376,1/1824,0.14728934902577634,0.007256971913105727,toxic substance binding,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,GO_MF,axon guidance receptor activity,0.7460878216935904,0.9834290389099376,1/1824,0.12721004889183568,0.007256971913105727,axon guidance receptor activity,OUD Effect Male vs Female,GO MF
OUD_Effect_Male_vs_Female,Reactome,"Sensory perception of sweet, bitter, and umami (glutamate) taste",0.2166235486332042,0.984834836841697,4/1194,0.6642943340192946,0.006636597383275771,"Sensory perception of sweet, bitter, and umami ...",OUD Effect Male vs Female,Reactome
OUD_Effect_Male_vs_Female,KEGG,Thiamine metabolism,0.7705214126737852,0.9856858826279742,1/889,0.11321528779974495,0.006261463533470657,Thiamine metabolism,OUD Effect Male vs Female,KEGG
OUD_vs_Control_Female,WikiPathways,WP_NEUROINFLAMMATION,0.6386985486299297,0.9857142383398299,2/1231,0.19470407072588677,0.006248970149647429,WP_NEUROINFLAMMATION,OUD vs Control Female,WikiPathways
