category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
Metabolism,Metabolism of cofactors and vitamins,hsa00770,Pantothenate and CoA biosynthesis,3/889,21/7103,0.14285714285714285,1.1414108950666881,0.24545401889347207,0.4993285179460245,0.8960653972767224,0.8123744703025959,ALDH3A2/BCAT1/DPYD,3,3.1343403503133533,0.9331535435802502,10.527838102516487
Metabolism,Carbohydrate metabolism,hsa00052,Galactose metabolism,4/889,29/7103,0.13793103448275862,1.102051898685078,0.20827788094295208,0.5001827556726479,0.8960653972767224,0.8123744703025959,HK2/PFKL/HK1/MGAM,4,3.0262596485784106,1.061586962543815,8.626940405022106
NA,NA,hsa04981,Folate transport and metabolism,4/889,29/7103,0.13793103448275862,1.102051898685078,0.20827788094295208,0.5001827556726479,0.8960653972767224,0.8123744703025959,SHMT1/ABCC2/BHMT/FOLR2,4,3.0262596485784106,1.061586962543815,8.626940405022106
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,5/889,37/7103,0.13513513513513514,1.0797130088468672,0.18386490335538902,0.5006772383760254,0.8960653972767224,0.8123744703025959,GADD45B/CDKN1A/TFG/RXRG/PPARG,5,2.9649165475937127,1.162467444782205,7.56213016859325
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,6/889,45/7103,0.13333333333333333,1.0653168353955755,0.16624406697289135,0.5010158685167916,0.8960653972767224,0.8123744703025959,ALDH3A2/LDHA/PCK1/LDHC/ADH1A/ADH4,6,2.9253843269591298,1.2447509988503882,6.875168984256206
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,12/889,93/7103,0.12903225806451613,1.0309517761892666,0.11363801308822928,0.5020833978974699,0.8960653972767224,0.8123744703025959,IGF1/CDKN1A/PDGFRA/FGFR2/PDGFRB/NFKBIA/PDGFA/CREB3L1/GRB2/CDK2/RELA/ZEB1,12,2.8310170906056094,1.546030269556503,5.184023835186713
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,15/889,117/7103,0.1282051282051282,1.024343110957284,0.10041770900162006,0.5024181707274108,0.8960653972767224,0.8123744703025959,STAT3/IFNAR2/MLKL/IL1B/CAMK2D/GLUL/STAT5B/JAK3/PYGL/CASP1/TLR4/IL1A/CAMK2G/STAT5A/STAT1,15,2.81286954515301,1.6363800690935286,4.835206213695989
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,12/889,94/7103,0.1276595744680851,1.0199842041021467,0.07376975538864834,0.5177770911446794,0.9187224283900465,0.8329153746888769,PIP4K2A/IP6K3/SYNJ2/CALML6/PIK3C2B/ITPK1/INPP5F/PIP5K1B/PRKCG/ITPKC/PLCZ1/PLCB1,12,2.8008998875140603,1.5301389632927311,5.127011577428502
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,8/889,62/7103,0.12903225806451613,1.0309517761892666,0.09258056757885312,0.5207820388098248,0.9193397215724458,0.8334750137772706,GADD45B/FZD5/APC2/CDKN1A/BMP2/GLI3/WNT2B/WNT6,8,2.8310170906056102,1.3515583511098215,5.9299384008984
Metabolism,Carbohydrate metabolism,hsa00520,Amino sugar and nucleotide sugar metabolism,5/889,38/7103,0.13157894736842105,1.0512995086140549,0.11992355945818026,0.525338213077693,0.9220637815624453,0.8359446513708811,HK2/PMM2/PGM3/GFPT2/HK1,5,2.886892427920194,1.1335301934231758,7.352382793804945
Metabolism,Glycan biosynthesis and metabolism,hsa00515,Mannose type O-glycan biosynthesis,3/889,22/7103,0.13636363636363635,1.089528581654566,0.1590674567886096,0.5318347477740493,0.9220637815624453,0.8359446513708811,B3GAT1/CRPPA/B3GALNT2,3,2.9918703343900193,0.8938036122508523,10.014826495566682
Metabolism,Lipid metabolism,hsa00591,Linoleic acid metabolism,3/889,22/7103,0.13636363636363635,1.089528581654566,0.1590674567886096,0.5318347477740493,0.9220637815624453,0.8359446513708811,PLAAT3/PLA2G12A/PLA2G2C,3,2.9918703343900193,0.8938036122508523,10.014826495566682
Metabolism,Amino acid metabolism,hsa00360,Phenylalanine metabolism,2/889,14/7103,0.14285714285714285,1.1414108950666881,0.20031339463413478,0.538297491550622,0.9220637815624453,0.8359446513708811,ALDH3A1/AOC2,2,3.134340350313354,0.7112537884254733,13.812354452762019
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,19/889,152/7103,0.125,0.998734533183352,-0.0059649183216925845,0.5399556708294339,0.9220637815624453,0.8359446513708811,CTNNA1/STK3/BMP8A/FZD5/PPP2R2A/APC2/DLG5/YWHAG/BMP2/PRKCZ/TGFB3/BMP8B/PPP1CB/FRMD6/TEAD3/TGFBR1/TEAD4/WNT2B/WNT6,19,2.742547806524185,1.6942546315966005,4.439455752871445
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,24/889,193/7103,0.12435233160621761,0.9935597428559773,-0.03430823916157828,0.5472670934619904,0.9220637815624453,0.8359446513708811,PAK2/PXN/TLR2/GNAO1/CALML6/GNB3/GNAI1/CUL4A/BCL2L1/FOS/CUL1/PRKCG/JUN/MAP2K3/TAP1/LIMK2/PTK2/NFKBIA/GNG3/SAMHD1/RELA/TLR4/PAK3/TRAF6,24,2.7283377142624015,1.7756562395980513,4.192155281560363
Metabolism,Metabolism of other amino acids,hsa00440,Phosphonate and phosphinate metabolism,1/889,6/7103,0.16666666666666666,1.3316460442444693,0.30737506539315135,0.5518273771049111,0.9220637815624453,0.8359446513708811,CHPT1,1,3.6567304086989134,0.4397541839482828,30.40716329711123
Metabolism,Metabolism of other amino acids,hsa00470,D-Amino acid metabolism,1/889,6/7103,0.16666666666666666,1.3316460442444693,0.30737506539315135,0.5518273771049111,0.9220637815624453,0.8359446513708811,GLS2,1,3.6567304086989134,0.4397541839482828,30.40716329711123
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,13/889,105/7103,0.12380952380952381,0.989222775724463,-0.04207946321780871,0.5616507805226271,0.9220637815624453,0.8359446513708811,NBL1/BMP8A/HAMP/ID4/TFRC/CUL1/LEFTY1/BMP2/TGFB3/BMP8B/TGFBR1/SMAD6/TFR2,13,2.7164283036049066,1.52064512582843,4.8525343640619925
Organismal Systems,Nervous system,hsa04726,Serotonergic synapse,13/889,105/7103,0.12380952380952381,0.989222775724463,-0.04207946321780871,0.5616507805226271,0.9220637815624453,0.8359446513708811,GABRB1/DUSP1/GNAO1/GNB3/GNAI1/PRKCG/ALOX15B/PLCB1/GNG3/HTR2B/CACNA1D/KCND2/GABRB3,13,2.7164283036049066,1.52064512582843,4.8525343640619925
Organismal Systems,Sensory system,hsa04742,Taste transduction,7/889,56/7103,0.125,0.998734533183352,-0.0035958223646892144,0.5622897611381055,0.9220637815624453,0.8359446513708811,GNB3/GABRA2/SCN2A/GABRA3/PLCB1/GABRA4/GABRA1,7,2.7425478065241844,1.2464125070555534,6.03457397008884
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,20/889,162/7103,0.12345679012345678,0.9864044772181254,-0.06620609715920908,0.5628570686535024,0.9220637815624453,0.8359446513708811,STAT3/PXN/KAT2B/HDAC4/CDKN1A/PMAIP1/STAT5B/JAK3/YWHAG/JUN/SND1/NFKBIA/CREB3L1/HPN/GRB2/CDK2/RELA/CCNA2/POLB/STAT5A,20,2.708689191628824,1.693997282712031,4.331174088485274
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,6/889,48/7103,0.125,0.998734533183352,-0.003327196581372,0.5669467458850628,0.9220637815624453,0.8359446513708811,GSTO2/ALDH3A1/GSTA4/CBR3/ADH1A/ADH4,6,2.7425478065241844,1.1706097668331255,6.425342316610657
Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,6/889,48/7103,0.125,0.998734533183352,-0.003327196581372,0.5669467458850628,0.9220637815624453,0.8359446513708811,IL1B/TLR2/TGFB3/TLR4/CCL2/PECAM1,6,2.7425478065241844,1.1706097668331255,6.425342316610657
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,17/889,138/7103,0.12318840579710146,0.9842601196589557,-0.07062134738898872,0.5675019716110932,0.9220637815624453,0.8359446513708811,RALGDS/SHC2/PIP5K1B/PDGFRA/PDGFRB/DNM3/LPAR4/PTPN11/PDGFA/PLCB1/GAB1/ADCY3/GRB2/LPAR5/AGPAT5/GNA12/DNM1,17,2.7028007368644134,1.6258397865010483,4.493143718001949
Genetic Information Processing,Chromosome,hsa03083,Polycomb repressive complex,10/889,81/7103,0.12345679012345678,0.9864044772181254,-0.04654398873995889,0.5694388780744184,0.9220637815624453,0.8359446513708811,PHC2/L3MBTL4/SFMBT2/PHF19/L3MBTL1/AEBP2/WDR5/UBE2D1/ASXL3/PCGF3,10,2.708689191628824,1.3994538815482898,5.242757359556219
Metabolism,Nucleotide metabolism,hsa00230,Purine metabolism,15/889,122/7103,0.12295081967213115,0.9823618359180512,-0.07432416943796256,0.5713657191373053,0.9220637815624453,0.8359446513708811,NT5E/GUCY1A1/HPRT1/PDE8B/PDE5A/PDE4D/PDE7B/ENTPD1/GUCY2C/ADCY3/ADA2/AK7/AK3/HDDC2/NT5C1B,15,2.697588006417231,1.5712679049035725,4.631279637072884
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,9/889,73/7103,0.1232876712328767,0.9850532382082376,-0.04854969106683372,0.5728795039123766,0.9220637815624453,0.8359446513708811,CX3CR1/CXCL12/TNFRSF10D/CX3CL1/IL10RB/CSF1/ACKR3/CCL2/CCL3,9,2.7049786584896065,1.3490519049520946,5.4237420487865204
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,5/889,40/7103,0.125,0.998734533183352,-0.0030355804279150757,0.5729587081963171,0.9220637815624453,0.8359446513708811,ADCY3/DYNC1I1/CREB3L1/AQP4/NSF,5,2.7425478065241844,1.0797731508571187,6.965878402421871
Metabolism,Amino acid metabolism,hsa00350,Tyrosine metabolism,4/889,32/7103,0.125,0.998734533183352,-0.002713569330086038,0.5811227278887587,0.930872517821808,0.8439306672068718,ALDH3A1/AOC2/ADH1A/ADH4,4,2.742547806524185,0.9677991233909348,7.771828150367463
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,27/889,221/7103,0.12217194570135746,0.9761387292651768,-0.1362975223089143,0.58566872676761506,0.9321276520840835,0.8450685741437689,DOCK1/ELMO1/IL1B/PXN/HK2/CAST/BNIP3/BCAR1/BCL2L1/TIFA/CUL1/CALCOCO2/JUN/PTK2/PLCZ1/NFKBIA/PLCB1/CD14/ACTR3/UBE2D1/RELA/CASP1/TLR4/RRAGD/CASP4/TRAF6/HK1,27,2.680499213616397,1.787483297381168,4.019660516394721
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,6/889,49/7103,0.12244897959183673,0.9783521957714468,-0.05751084571691735,0.5879736911887551,0.9321276520840835,0.8450685741437689,ALDH3A2/CNDP1/P4HA1/AZIN2/P4HA2/LAP3,6,2.686577443125732,1.1478209073949792,6.288174672033828
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,9/889,74/7103,0.12162162162162163,0.9717417079621805,-0.0924209838244073,0.589988311579232,0.9321276520840835,0.8450685741437689,SESN3/GADD45B/IGF1/CDKN1A/BCL2L1/PMAIP1/SHISA5/CDK2/CCNG2,9,2.6684248928343415,1.3315020880382502,5.347713287621533
Metabolism,Glycan biosynthesis and metabolism,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,3/889,24/7103,0.125,0.998734533183352,-0.0023486917169567773,0.5930921127945861,0.9327721410314854,0.8456528689607016,GLCE/HS6ST3/HS3ST1,3,2.7425478065241844,0.8242813583871618,9.125001305122035
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,4/889,33/7103,0.12121212121212122,0.9684698503596142,-0.06866396607437285,0.6063722944628083,0.9456601618742306,0.8573371713979943,IL1B/HLA-DMB/KLRD1/IL1A,4,2.659440297235573,0.9401135063883551,7.523158263869018
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,8/889,67/7103,0.11940298507462686,0.9540150764736498,-0.14303606190752383,0.6126485929771097,0.9456601618742306,0.8573371713979943,MAP3K5/CDKN1A/BCL2L1/PMAIP1/SLC31A1/GSTO2/GSTA4/ABCC2,8,2.619747158470863,1.2546210875562818,5.470237382733522
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,8/889,67/7103,0.11940298507462686,0.9540150764736498,-0.14303606190752383,0.6126485929771097,0.9456601618742306,0.8573371713979943,SGCZ/CD55/HLA-DMB/LAMA1/SSPN/SNTB2/LAMA2/EIF4G1,8,2.619747158470863,1.2546210875562818,5.470237382733522
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,14/889,117/7103,0.11965811965811966,0.9560535702267987,-0.18128331273554765,0.6143968516258604,0.9456601618742306,0.8573371713979943,PAK2/PPP2R2A/NCK2/CARD11/FOS/RASGRP1/JUN/PTPN11/NFKBIA/PPP2R3C/GRB2/RELA/PAK3/CTLA4,14,2.6253449088094754,1.5021003451419652,4.588532259181673
NA,NA,hsa03272,Virion - Hepatitis viruses,5/889,42/7103,0.11904761904761904,0.9511757458889067,-0.12002804895722487,0.6179590605517449,0.9456601618742306,0.8573371713979943,DPP4/CLDN11/CLDN10/CLDN15/CLDN20,5,2.6119502919277946,1.0308845210428828,6.617893845762669
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,7/889,59/7103,0.11864406779661017,0.9479514213265714,-0.15183811257321775,0.6197012030994233,0.9456601618742306,0.8573371713979943,ALDH3A2/MBOAT2/MGLL/GK/GPAT4/AGPAT5/LPL,7,2.603096223141599,1.185658524316869,5.715060287563143
Organismal Systems,Digestive system,hsa04977,Vitamin digestion and absorption,3/889,25/7103,0.12,0.958785151856018,-0.078077162053040855,0.6216989744880785,0.9456601618742306,0.8573371713979943,ABCD4/RBP2/CUBN,3,2.6328458942632174,0.7934225558430645,8.736678144438557
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,9/889,76/7103,0.11842105263157894,0.9461695577526493,-0.1784454000308222,0.6232019651218079,0.9456601618742306,0.8573371713979943,IL1B/FOS/JUN/MAPK6/NFKBIA/RELA/TRAF6/CCL2/IKBKE,9,2.598203185128175,1.2977379696421705,5.201866593355185
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,18/889,151/7103,0.11920529801324503,0.9524355813139251,-0.22344537780743026,0.6258849048242741,0.9456601618742306,0.8573371713979943,ADIPOR2/IL1B/MAP3K5/SDHA/FOS/NDUFB9/JUN/CEBPA/PRKAG3/CASP7/SOCS3/NDUFA4/PPARG/RELA/IL1A/EIF2S1/NDUFB6/EIF2AK3,18,2.6154098287382954,1.5969310688821838,4.283446358801814
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,18/889,152/7103,0.11842105263157894,0.9461695577526493,-0.2537357653332844,0.637427637748954,0.9540399774818855,0.8649343270143045,IFNAR2/IL1B/DNAJB1/HLA-DMB/PRSS3/CALCOCO2/NUP98/NFKBIA/SOCS3/RELA/CASP1/TLR4/IL1A/EIF2S1/CCL2/STAT1/IKBKE/OAS1,18,2.598203185128175,1.5866941272119501,4.254543881795335
Organismal Systems,Endocrine system,hsa04929,GnRH secretion,7/889,60/7103,0.11666666666666667,0.9321522309711286,-0.19961259599631043,0.6378943409351967,0.9540399774818855,0.8649343270143045,HCN2/SPP1/PRKCG/PLCB1/TRPC5/ARRB1/CACNA1D,7,2.5597112860892386,1.166702620534844,5.61593138886495
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,19/889,161/7103,0.11801242236024845,0.9429046524463945,-0.2771576972188989,0.6453637911867744,0.9540399774818855,0.8649343270143045,WDFY3/BNIP3/DEPTOR/HIF1A/BCL2L1/DDIT4/AMBRA1/ATG16L2/CALCOCO2/WDR41/ATG4B/RAB1A/PLEKHM1/RAB7B/WDR45B/RRAGD/TRAF6/EIF2S1/EIF2AK3,19,2.5892376806936404,1.6018960385506218,4.185135368203811
Metabolism,Energy metabolism,hsa00910,Nitrogen metabolism,2/889,17/7103,0.11764705882352941,0.9399854429960961,-0.09369924282555436,0.6468485192589506,0.9540399774818855,0.8649343270143045,GLUL/CA12,2,2.5812214649639387,0.5954329300864677,11.18968050729582
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,10/889,86/7103,0.11627906976744186,0.9290553797054438,-0.25035054778932725,0.6479751292145755,0.9540399774818855,0.8649343270143045,SESN3/ADIPOR2/IGF1/EIF4EBP1/PRKAG3/ADCY3/CREB3L1/PPARG/RELA/CAMK4,10,2.551207261882962,1.320849338929359,4.927631260625141
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,10/889,86/7103,0.11627906976744186,0.9290553797054438,-0.25035054778932725,0.6479751292145755,0.9540399774818855,0.8649343270143045,RALGDS/GADD45B/APC2/CDKN1A/FOS/PMAIP1/JUN/TGFB3/GRB2/TGFBR1,10,2.551207261882962,1.320849338929359,4.927631260625141
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,9/889,78/7103,0.11538461538461539,0.9219087998615558,-0.2622900551146409,0.6549509304440821,0.9572161577686364,0.8678138576667286,CARD11/FOS/CD22/JUN/NFKBIA/LILRB3/GRB2/RELA/LILRB4,9,2.5315825906377087,1.2656443776180344,5.063752920296315
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,16/889,137/7103,0.11678832116788321,0.9331242353829858,-0.29894610480624817,0.6565383110613487,0.9572161577686364,0.8678138576667286,FGF20/GADD45B/CTNNA1/FZD5/APC2/SHC2/CDKN1A/FGFR2/TGFB3/GAB1/RXRG/GRB2/TGFBR1/CDK2/WNT2B/WNT6,16,2.562380432372961,1.5200891716210876,4.319347576962082
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,37/889,311/7103,0.1189710610932476,0.9505640573063415,-0.33719394394996266,0.6584319235518367,0.9572161577686364,0.8678138576667286,IFNAR2/HES5/ITGB8/VEGFA/PXN/ITGB4/FZD5/COL9A1/PPP2R2A/APC2/CHAD/ITGB3/CDKN1A/SPP1/PDGFRB/HES4/IRF1/PRKCZ/LAMA1/COL4A2/PTK2/EIF4EBP1/PPP2R3C/ITGA4/CREB3L1/HES1/GRB2/CDK2/RELA/CCNA2/LAMA2/WNT2B/ITGA2/WNT6/STAT1/IKBKE/ITGB7,37,2.6102705811291274,1.8441864085283846,3.694589915205593
Environmental Information Processing,Signal transduction,hsa04340,Hedgehog signaling pathway,6/889,53/7103,0.11320754716981132,0.9045142942037906,-0.26389874744196795,0.6663729574102373,0.9633435915887392,0.8733689999800556,CUL1/GLI3/DHH/CDON/ARRB1/HHAT,6,2.4838168813803936,1.064898766991194,5.7933641125919735
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,16/889,138/7103,0.11594202898550725,0.92636246556137,-0.3303952627198989,0.6682152080384318,0.9633435915887392,0.8733689999800556,FGF20/HES5/GADD45B/FZD5/APC2/SHC2/IGF1/CDKN1A/FOS/DLL3/JUN/NCOA1/HES1/GRB2/WNT2B/WNT6,16,2.5438124582253305,1.5093677342491465,4.28721356352663
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,3/889,27/7103,0.1111111111111111,0.887764029496313,-0.22099152874853967,0.6746807150325209,0.965714966641896,0.8755188927876028,B3GALT5/ST3GAL4/B3GALT1,3,2.4378202724659417,0.738151546182997,8.051148455323537
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,25/889,214/7103,0.11682242990654206,0.9333967599844412,-0.3741792851052157,0.6771285407546781,0.965714966641896,0.8755188927876028,ZFP36/KAT2B/MAP2K4/CDKN1A/TNFRSF13C/BCL2L1/FOS/HLA-DMB/STAT5B/JAK3/JUN/TGFB3/NFKBIA/EGR1/ADCY3/SLC2A1/CREB3L1/ETS2/TGFBR1/CDK2/RELA/CCNA2/POLB/STAT5A/ELK4,25,2.5631287911440976,1.6846299736701582,3.899746117943704
Organismal Systems,Digestive system,hsa04980,Cobalamin transport and metabolism,2/889,18/7103,0.1111111111111111,0.887764029496313,-0.18032418645877077,0.6782333436242218,0.965714966641896,0.8755188927876028,MMAB/ABCD4,2,2.4378202724659417,0.5647687060348898,10.522834599973
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,9/889,80/7103,0.1125,0.8988610798650168,-0.34407852010671697,0.6851150535082156,0.9665000195866035,0.8762306231725215,NT5E/HPRT1/ENTPD1/UCK2/ADA2/AK7/AK3/HDDC2/NT5C1B,9,2.468293025871766,1.2351002945664777,4.93277387137671
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,15/889,132/7103,0.11363636363636363,0.9079404847121382,-0.40379756727468274,0.6960633398823024,0.9665000195866035,0.8762306231725215,STAT3/FGFR3/FZD5/ID4/APC2/IGF1/PAX6/FGFR2/ESRRB/JAK3/LEFTY1/GRB2/WNT2B/PCGF3/WNT6,15,2.4932252786583495,1.4554474387631589,4.27096996056657
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,11/889,98/7103,0.11224489795918367,0.8968228461238265,-0.38899865687646856,0.6968381093014808,0.9665000195866035,0.8762306231725215,IL1B/CALML6/BCL3/JUN/PTPN11/IRF1/NFKBIA/RELA/CASP1/STAT1/IKBKE,11,2.462695989531921,1.3157354520351061,4.6094916173884375
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,3/889,28/7103,0.10714285714285714,0.856058171300016,-0.2886412518596735,0.6990365528369973,0.9665000195866035,0.8762306231725215,HMOX1/MMAB/ALAS1,3,2.350755262735015,0.7133056861349346,7.747099753570472
Metabolism,Nucleotide metabolism,hsa00240,Pyrimidine metabolism,6/889,55/7103,0.10909090909090909,0.8716228653236527,-0.36148615239125464,0.7018283013845148,0.9665000195866035,0.8762306231725215,NT5E/DPYD/ENTPD1/UCK2/HDDC2/NT5C1B,6,2.3934962675120155,1.027774704658293,5.574007957802996
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,18/889,158/7103,0.11392405063291139,0.9102390682177386,-0.43155421295169943,0.7027908020590441,0.9665000195866035,0.8762306231725215,GADD45B/HMOX1/FZD5/APC2/SHC2/NFE2L2/CDKN1A/BCL2L1/PRKCG/ACTL6B/GSTO2/TGFB3/GSTA4/GAB1/GRB2/TGFBR1/WNT2B/WNT6,18,2.49953724138913,1.52792742559175,4.088994226065102
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,17/889,150/7103,0.11333333333333333,0.9055193100862392,-0.44234198322372537,0.7075487409107489,0.9665000195866035,0.8762306231725215,SGK1/FNIP2/FNIP1/FZD5/DEPTOR/IGF1/GRB10/DDIT4/PRKCG/EIF4EBP1/CAB39/GRB2/RRAGD/WNT2B/WNT6/PRR5/RPS6KA3,17,2.4865766779152607,1.499060249819756,4.124626462409054
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,13/889,116/7103,0.11206896551724138,0.895417167681626,-0.4295360432494788,0.7078697477112725,0.9665000195866035,0.8762306231725215,SGMS1/MAP3K5/GNAI1/PPP2R2A/SPTLC3/PRKCG/ADORA1/PRKCZ/PLCB1/PPP2R3C/RELA/GNA12/CERS5,13,2.4588359644699587,1.380578359264272,4.379232992897872
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,12/889,108/7103,0.1111111111111111,0.887764029496313,-0.44453470748135593,0.7146915278296846,0.9665000195866035,0.8762306231725215,SHMT1/PGK1/HK2/SDHA/ENO1/H6PD/GLDC/ENO2/ENO4/PFKL/HK1/TPI1,12,2.4378202724659417,1.3376567721888735,4.442819566577716
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,5/889,47/7103,0.10638297872340426,0.849986836751789,-0.39026050464979434,0.71727761084676,0.9665000195866035,0.8762306231725215,GSTO2/GCLC/GSTA4/CHAC2/LAP3,5,2.33408323959505,0.9260632628655732,5.882907559145172
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,6/889,56/7103,0.10714285714285714,0.856058171300016,-0.4090105248470239,0.7185729262140839,0.9665000195866035,0.8762306231725215,VEGFA/PXN/SHC2/PRKCG/PTK2/HSPB1,6,2.350755262735015,1.0101668532102195,5.470433213795403
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,6/889,56/7103,0.10714285714285714,0.856058171300016,-0.4090105248470239,0.7185729262140839,0.9665000195866035,0.8762306231725215,NFKBIA/RNF125/RELA/ZNFX1/TRAF6/IKBKE,6,2.350755262735015,1.0101668532102195,5.470433213795403
Human Diseases,Cancer: specific types,hsa05218,Melanoma,7/889,65/7103,0.1076923076923077,0.8604482132041187,-0.427487124341048,0.7209142975420725,0.9665000195866035,0.8762306231725215,FGF20/GADD45B/IGF1/CDKN1A/PDGFRA/PDGFRB/PDGFA,7,2.3628104179285283,1.0803437128168283,5.1676822892920935
Genetic Information Processing,"Folding, sorting and degradation",hsa03060,Protein export,3/889,29/7103,0.10344827586206896,0.8265389240138086,-0.354016983495584,0.721981221740576,0.9665000195866035,0.8762306231725215,SRPRB/SGTA/GET1,3,2.2696947364338076,0.6900775063717853,7.465124060745587
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,11/889,100/7103,0.11,0.8788863892013499,-0.46132445666630156,0.7222751005866805,0.9665000195866035,0.8762306231725215,IFNAR2/SHC2/PRKCG/PTPN11/NCR3/RAET1G/GRB2/SH3BP2/RAET1E/KLRD1/FCGR3A,11,2.4134420697412824,1.2902277219147285,4.514476417661442
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,8/889,74/7103,0.10810810810810811,0.8637704070774938,-0.44554968102976744,0.7238746032831935,0.9665000195866035,0.8762306231725215,TOB2/CNOT2/ENO1/BTG2/HSPD1/HSPA9/ENO2/PFKL,8,2.3719332380749703,1.1401431399760344,4.934527155952605
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,21/889,186/7103,0.11290322580645161,0.9020828041656083,-0.5118139771440122,0.7282455841699607,0.9665000195866035,0.8762306231725215,STAT3/IFNAR2/GADD45B/TLR2/MAP2K4/CDKN1A/HLA-DMB/JAK3/JUN/MAP2K3/ENTPD1/TAP1/NFKBIA/HES1/CDK2/RELA/CCNA2/TRAF6/STAT1/IKBKE/OAS1,21,2.477139954279908,1.5697541895222529,3.909033907377177
Metabolism,Amino acid metabolism,hsa00220,Arginine biosynthesis,2/889,20/7103,0.1,0.7989876265466818,-0.3404746314737197,0.7341475050722082,0.9665000195866035,0.8762306231725215,GLUL/GLS2,2,2.194038245219348,0.5120236552702153,9.401526222347597
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,6/889,57/7103,0.10526315789473684,0.8410396068912438,-0.4557331565590296,0.7346553547740607,0.9665000195866035,0.8762306231725215,HPRT1/DPYD/GSTO2/NAT2/GSTA4/UCK2,6,2.3095139423361553,0.9931522502667427,5.37063138951003
Environmental Information Processing,Signaling molecules and interaction,hsa04060,Cytokine-cytokine receptor interaction,26/889,229/7103,0.11353711790393013,0.907147523590119,-0.540209302199761,0.7348416124977775,0.9665000195866035,0.8762306231725215,IFNAR2/CX3CR1/IL1B/IL7/CXCL12/BMP8A/RELT/CSF2RA/TNFRSF10D/TNFRSF13C/CX3CL1/BMP2/TGFB3/BMP8B/IL4R/IL10RB/PRLR/TGFBR1/CSF1/IL13RA2/IL1RAP/IL1A/ACKR3/EDA/CCL2/CCL3,26,2.4910477893320104,1.6512778244794326,3.7578891914763837
