category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,29/1075,164/7103,0.17682926829268292,1.16838910947249,0.921288021918194,0.2061837340433162,0.4552108413943345,0.34105580067315466,WIF1/PRICKLE1/FZD5/CAMK2G/APC2/CCND3/PLCB1/TLE1/FOSL1/NKD1/WNT11/CCND1/CAMK2D/WNT7A/WNT2B/WNT5A/ROR1/TCF7L2/WNT8B/RNF43/PLCB2/PLCB4/VANGL1/MCC/FZD2/SFRP4/FRZB/WNT6/CCDC88C,29,3.2084231423709584,2.1515745860297586,4.784393312386502
Metabolism,Carbohydrate metabolism,hsa00030,Pentose phosphate pathway,6/1075,27/7103,0.2222222222222222,1.4683204134366925,1.02952999163008,0.21532783855596946,0.47233203296148135,0.35388344265225546,RGN/PFKL/PGM2/GPI/PFKP/PFKM,6,4.032041343669251,1.661177458050119,9.786647006479926
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,17/1075,92/7103,0.18478260869565216,1.2209403437815975,0.9007139724231554,0.2209717228726728,0.48160503703018426,0.3608310184560515,CDKN1A/GADD45B/NFKBIA/COL4A1/BCL2L1/GADD45A/LAMA1/RARB/COL4A2/CCND1/FN1/PTGS2/LAMA4/LAMA2/PIK3R3/PIK3CD/RXRG,17,3.3527300303336696,1.991155142268149,5.645365555743024
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,7/1075,33/7103,0.21212121212121213,1.4015785764622974,0.97639544160964,0.223700442720601,0.48444681863060085,0.3629601551350013,IL1B/HLA-DMB/CD86/TNF/HLA-DRB5/KLRD1/HLA-DQA2,7,3.8487667371388303,1.698659089377364,8.720410993318218
Metabolism,Metabolism of cofactors and vitamins,hsa00730,Thiamine metabolism,3/1075,11/7103,0.2727272727272727,1.8020295983086678,1.1241139032930096,0.22517440901207658,0.4845525257221901,0.3630393536370589,AK7/AK4/AK5,3,4.948414376321353,1.3784600269041154,17.76388459720431
Human Diseases,Immune disease,hsa05310,Asthma,5/1075,22/7103,0.22727272727272727,1.50169133192389,0.9951959156672588,0.23159082305519238,0.4952256593633044,0.37103594292854397,HLA-DMB/TNF/HLA-DRB5/FCER1G/HLA-DQA2,5,4.123678646934461,1.558550251170613,10.910604627865627
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,17/1075,93/7103,0.1827956989247312,1.2078119529882472,0.8518456959021685,0.23487223874223784,0.4991035073272554,0.3739413274711945,CDKN1A/IGF1/ETV5/NFKBIA/PDGFRA/PDGFA/ZEB1/AR/CREB3L1/CCND1/IGF1R/TCF7L2/PDGFRB/PDGFB/PIK3R3/PIK3CD/NKX3-1,17,3.3166791697924474,1.9705940658363028,5.5822560851296705
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,12/1075,63/7103,0.19047619047619047,1.2585603543743078,0.8704700313522523,0.23729827474216034,0.5011267913809597,0.37545722450214325,CAMK2G/PLCB1/GRIN1/CAMK4/CAMK2D/RAPGEF3/GRM1/PLCB2/PLCB4/GRIA1/ITPR1/GRIN2B,12,3.4560354374307867,1.8584332634094316,6.427016336795938
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,6/1075,28/7103,0.21428571428571427,1.4158803986710962,0.9310911302220277,0.24159028756556075,0.5070413442733991,0.37988856134415666,MMAB/HMOX1/ALAS1/HEPH/FTH1/CP,6,3.8880398671096343,1.6064534180500412,9.410079270510792
Organismal Systems,Excretory system,hsa04960,Aldosterone-regulated sodium reabsorption,7/1075,34/7103,0.20588235294117646,1.3603556771545826,0.8894054379046986,0.2477116541158671,0.5164833559168704,0.38696276201821256,ATP1A2/SGK1/IGF1/ATP1B3/PIK3R3/SFN/PIK3CD,7,3.7355677154582763,1.6521574042222682,8.446208648832132
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,17/1075,94/7103,0.18085106382978725,1.194962889658585,0.803518340800631,0.2491272657951963,0.5164833559168704,0.38696276201821256,INPP5D/MARCKS/PIP5K1B/DOCK1/MYO10/PRKCD/FCGR2A/PLA2G4A/SYK/FCGR1A/FCGR3A/AMPH/LIMK2/FCGR3B/VAV3/PIK3R3/PIK3CD,17,3.2813953488372087,1.9504536086007846,5.520539113511594
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,14/1075,76/7103,0.18421052631578946,1.2171603427172581,0.8037301905144677,0.253247306891257,0.5218429354122872,0.39097829835843195,RUNX1/CDKN1A/GADD45B/NFKBIA/BCL2L1/TGFB3/GADD45A/TGFBR1/TGFBR2/CCND1/SHC3/PIK3R3/PIK3CD/CDKN2A,14,3.3423500611995105,1.8838826998457419,5.929936047777877
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,12/1075,64/7103,0.1875,1.2388953488372092,0.8106812771850815,0.2548424608982016,0.5219664861770394,0.39107086580446926,HLA-DMB/CTSS/CD4/HSPA6/TAP1/TNF/HLA-DRB5/KLRD1/HSPA1A/HSPA1B/HLA-DQA2/RFX5,12,3.40203488372093,1.830801425400445,6.321734945952742
Metabolism,Metabolism of cofactors and vitamins,hsa00790,Folate biosynthesis,5/1075,23/7103,0.21739130434782608,1.4364004044489385,0.8851979059259166,0.26190315433868294,0.5332160028452227,0.399499296249362,GCH1/GGH/AKR1C3/PAH/CBR1,5,3.9443882709807885,1.4966265076130119,10.395512008580404
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,15/1075,84/7103,0.17857142857142858,1.1799003322259136,0.7003932169979894,0.2838574090970458,0.5727416429140784,0.4291129337003312,PRKCD/PLA2G4A/CACNA1D/CAMK2G/ADCY3/PLCB1/EGR1/MAP2K3/MMP2/MAP3K1/CAMK2D/ADCY7/PLCB2/PLCB4/ITPR1,15,3.240033222591362,1.8640714662267484,5.631659232864842
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,24/1075,140/7103,0.17142857142857143,1.132704318936877,0.6696668824850862,0.28468628721317424,0.5727416429140784,0.4291129337003312,TLR2/MRC2/ITGB3/C3/CD14/TFRC/HLA-DMB/FCGR2A/CTSS/MRC1/FCGR1A/FCAR/CYBB/FCGR3A/TAP1/TUBB4A/TUBA1A/HLA-DRB5/NCF2/ACTG1/FCGR3B/ACTB/HLA-DQA2/TUBA1B,24,3.1104318936877076,2.0085420218916683,4.816820589174367
Metabolism,Nucleotide metabolism,hsa00230,Purine metabolism,21/1075,122/7103,0.1721311475409836,1.1373465497521922,0.6461700055531427,0.29477350761601706,0.5887173269288634,0.44108233163091326,ENTPD1/NT5E/GUCY1A1/PDE4D/PDE8B/ADA2/PDE7B/ENPP1/ADCY3/PGM2/PDE3A/AK7/HPRT1/AK4/ADCY7/PDE4A/AK5/NT5C1A/IMPDH1/ENPP3/PDE11A,21,3.123179565383149,1.9576423906896232,4.98265191028619
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,9/1075,48/7103,0.1875,1.2388953488372092,0.7012740173099021,0.29677139269310415,0.5887173269288634,0.44108233163091326,GSTO2/HPGDS/MGST2/GSTK1/CYP2E1/ALDH3A1/MGST1/CBR3/CBR1,9,3.4020348837209307,1.6649201072762563,6.951589628518831
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,7/1075,36/7103,0.19444444444444445,1.2847803617571059,0.7233553308357453,0.29782170656401324,0.5887173269288634,0.44108233163091326,TNFRSF13C/JAK3/BLNK/CD4/TAP1/BTK/RFX5,7,3.5280361757105942,1.5663996784401981,7.9462728628221155
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,40/1075,243/7103,0.1646090534979424,1.0876447506938463,0.5870497848839701,0.30476316075265186,0.5989565009011655,0.44875378705288566,TLR2/FOS/IL1B/CD14/CYFIP1/RHOJ/NCKAP1L/NFKBIA/DYNLRB2/NLRP3/CASP4/MLKL/TNFSF10/PIK3CG/MAP2K3/IL18/CXCL8/RPS3/TNF/TUBB4A/TUBA1A/FLNA/CASP1/ACTG1/LY96/TNFRSF10A/SNX18/TCF7L2/ARL8A/RHOB/GSDMD/ACTB/CASP8/PIK3CD/CASP5/S100A10/TXN/TUBA1B/TRADD/TNFRSF10B,40,2.9866972916068524,2.125781257195864,4.19627404348208
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,11/1075,61/7103,0.18032786885245902,1.1915059092642013,0.6343179932337476,0.3130865465033637,0.6117783092594463,0.458360219321319,INPP5D/PLA2G4A/SYK/MAP2K3/TNF/BTK/FCER1G/VAV3/PIK3R3/PIK3CD/ALOX5AP,11,3.2719024018299656,1.7166992619903954,6.2360050849492294
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,15/1075,86/7103,0.1744186046511628,1.1524607896160088,0.6006750543593109,0.3168724644347512,0.6156379309018023,0.46125194822983334,FOS/CDKN1A/GADD45B/RALGDS/APC2/TGFB3/GADD45A/PMAIP1/TGFBR1/TGFBR2/CCND1/TCF7L2/PIK3R3/PIK3CD/AREG,15,3.164683612763656,1.8224747710475688,5.495396988753935
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,9/1075,49/7103,0.1836734693877551,1.2136117702895113,0.6335974720904449,0.31899765309091094,0.6162454661983507,0.461707129473687,ALDH3A2/CNDP1/AZIN2/P4HA1/P4HA2/ODC1/ARG2/CKMT2/LAP3,9,3.3326056003796873,1.632808605166501,6.801936278716224
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,7/1075,37/7103,0.1891891891891892,1.2500565681961031,0.6439620234533328,0.3236532511130331,0.6206502232279861,0.46500728799124663,CDKN1A/GADD45B/GADD45A/CCND1/PPARG/TCF7L2/RXRG,7,3.432683846637335,1.5267766643046397,7.71777475150992
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,6/1075,31/7103,0.1935483870967742,1.2788597149287322,0.6570576018798524,0.32492864627818097,0.6206502232279861,0.46500728799124663,ALDH3A2/CNDP1/DPYS/AOC2/ALDH3A1/AOC3,6,3.5117779444861217,1.4619765182421265,8.435555686084347
Organismal Systems,Nervous system,hsa04728,Dopaminergic synapse,21/1075,125/7103,0.168,1.1100502325581396,0.5241896394059092,0.336566337870687,0.6345673275409214,0.4754343444733839,FOS/CACNA1A/CACNA1D/SCN1A/CAMK2G/GNB3/PLCB1/GNB4/CREB3L1/CAMK2D/KCNJ6/ARRB2/DRD1/GNG2/PLCB2/PLCB4/GRIA1/GRIA4/ITPR1/KCNJ3/GRIN2B,21,3.0482232558139537,1.912206539730028,4.859132538369444
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,10/1075,56/7103,0.17857142857142858,1.1799003322259136,0.5707314270319672,0.3373198111737016,0.6345673275409214,0.4754343444733839,RNF125/NFKBIA/IKBKE/CXCL8/CASP10/TNF/MAP3K1/IL12B/CASP8/TRADD,10,3.240033222591362,1.6485780840971822,6.367799854166285
Human Diseases,Neurodegenerative disease,hsa05017,Spinocerebellar ataxia,23/1075,138/7103,0.16666666666666666,1.1012403100775192,0.5071546289199595,0.3409690207003811,0.6345673275409214,0.4754343444733839,RYR1/MAP3K5/DAB1/XBP1/CACNA1A/PLCB1/GRIN1/KCNC3/FGF14/SLC1A6/RORA/PDYN/PPIF/CIC/ATXN8OS/GRM1/PLCB2/PIK3R3/PLCB4/GRIA1/PIK3CD/ITPR1/GRIN2B,23,3.024031007751938,1.9365472639564318,4.722200023748525
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,36/1075,221/7103,0.16289592760180996,1.076325370935494,0.48676088338619533,0.3413075180811853,0.6345673275409214,0.4754343444733839,C3/IL1B/CD14/DOCK1/HK2/PRKCD/NFKBIA/PXN/NLRP3/CASP4/BCL2L1/CTTN/BNIP3/TIFA/PLCB1/IL18/CXCL8/TLN2/TNF/BCAR1/CASP1/UBC/ACTG1/PLCD4/SEPTIN12/HKDC1/RPS27A/PLCB2/PIK3R3/PLCB4/ACTB/HK1/PIK3CD/PLCZ1/ITPR1/TRADD,36,2.9556140166263285,2.067055282027308,4.2261347779292775
Organismal Systems,Excretory system,hsa04961,Endocrine and other factor-regulated calcium reabsorption,9/1075,50/7103,0.18,1.1893395348837208,0.5673451027786816,0.3415465321764371,0.6345673275409214,0.4754343444733839,ATP1A2/SLC8A3/SLC8A1/ATP1B3/ATP2B4/PLCB1/PLCB2/PLCB4/TRPV5,9,3.2659534883720935,1.6019131348523261,6.658570902593382
Metabolism,Amino acid metabolism,hsa00260,"Glycine, serine and threonine metabolism",7/1075,38/7103,0.18421052631578946,1.2171603427172581,0.5667926083306888,0.34982442682765874,0.6447493422589051,0.4830629746955265,SHMT1/GLDC/AOC2/ALAS1/DMGDH/AOC3/BPGM,7,3.3423500611995105,1.4891097908195445,7.502001531701804
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,15/1075,88/7103,0.17045454545454544,1.1262684989429175,0.5033040908640853,0.35081949505263954,0.6447493422589051,0.4830629746955265,FOS/JAK3/MAML3/MAF/HLA-DMB/IFNGR1/NFKBIA/IL4R/CD4/HLA-DRB5/IL12B/TBX21/STAT1/HLA-DQA2/DLL3,15,3.0927589852008452,1.782695266200261,5.365559847437241
Metabolism,Lipid metabolism,hsa01040,Biosynthesis of unsaturated fatty acids,5/1075,26/7103,0.19230769230769232,1.2706618962432916,0.5838444290651437,0.3568414405712376,0.6488331408617779,0.48612266281284905,ELOVL5/HACD4/ELOVL2/TECR/HACD1,5,3.4892665474060824,1.3372381112703864,9.104572279413157
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,10/1075,57/7103,0.17543859649122806,1.159200326397389,0.5095866084031502,0.3587491278292081,0.6488331408617779,0.48612266281284905,IGF1/ADCY3/HSPA6/IGF1R/ADCY7/PIK3R3/HSPA1A/HSPA1B/PIK3CD/CRYAB,10,3.183190534475724,1.6210997276993482,6.250511184253973
Metabolism,Lipid metabolism,hsa00100,Steroid biosynthesis,4/1075,20/7103,0.2,1.3214883720930233,0.6079664177091229,0.35876656024121834,0.6488331408617779,0.48612266281284905,TM7SF2/DHCR7/SQLE/DHCR24,4,3.628837209302326,1.2381537531232585,10.6355607761956
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,18/1075,108/7103,0.16666666666666666,1.1012403100775192,0.447692098340835,0.36702139442534953,0.6602501275376658,0.4946765661427714,SHMT1/PGK1/GLDC/HK2/RGN/ENO1/PFKL/ENO2/ACSS1/SDHA/GPI/GPT/HKDC1/TPI1/HK1/ME1/PFKP/PFKM,18,3.024031007751938,1.8291203651534382,4.999541697781099
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,11/1075,64/7103,0.171875,1.1356540697674418,0.46033635677588025,0.3738313177215875,0.668961305396525,0.5012032071391922,SOCS3/STAT3/FOS/SOCS6/IRF1/CCND1/TNFRSF11A/SHC3/STAT1/PIK3R3/PIK3CD,11,3.118531976744186,1.6399845022781183,5.930081458981212
Organismal Systems,Endocrine system,hsa04922,Glucagon signaling pathway,16/1075,96/7103,0.16666666666666666,1.1012403100775192,0.42172657486335724,0.37899375290140963,0.6700467913631484,0.5020164814547429,PYGL/CAMK2G/PFKL/PLCB1/PCK1/LDHA/PYGM/GYS1/CREB3L1/CAMK2D/PLCB2/PLCB4/PFKP/ITPR1/SLC2A1/PFKM,16,3.0240310077519386,1.7749638367777343,5.1520844235601935
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,21/1075,128/7103,0.1640625,1.084033430232558,0.40512861087181595,0.3797107996855422,0.6700467913631484,0.5020164814547429,ALDH3A2/MAP3K5/C3/IL1B/CD14/NFKBIA/ADIPOR2/IKBKE/MAP2K3/CXCL8/TNF/CCND1/C3AR1/C5AR1/LY96/TCF7L2/CYP2E1/IL12B/CASP8/FABP1/TRADD,21,2.976780523255814,1.8688332410421535,4.741579981044056
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,10/1075,58/7103,0.1724137931034483,1.139214113873296,0.4495362409971629,0.3803500903914342,0.6700467913631484,0.5020164814547429,CTNNA1/CDKN1A/GADD45B/APC2/GADD45A/CCND1/TCF7L2/PIK3R3/PIK3CD/CTNNA2,10,3.128307939053729,1.5945229476810596,6.137453572417368
Metabolism,Lipid metabolism,hsa00062,Fatty acid elongation,5/1075,27/7103,0.18518518518518517,1.223600344530577,0.4915507721385432,0.38900362284743517,0.6817589266398348,0.5107915177920745,ELOVL5/HACD4/ELOVL2/TECR/HACD1,5,3.360034453057709,1.2913952362446397,8.742351844633946
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,4/1075,21/7103,0.19047619047619047,1.2585603543743078,0.5010736496578502,0.39556455706466376,0.6897023046255676,0.516742903155998,ALDH3A2/CNDP1/HNMT/ALDH3A1,4,3.4560354374307862,1.184229976376376,10.086031584275032
NA,NA,hsa03273,Virion - Lassa virus and SFTS virus,3/1075,15/7103,0.2,1.3214883720930233,0.5263286233714096,0.4016815942443258,0.6953025138315941,0.5209387255332687,TFRC/PCDH7/PCDH20,3,3.6288372093023256,1.0489393446680286,12.554071461381477
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,15/1075,91/7103,0.16483516483516483,1.0891387682085356,0.3613884888869663,0.4028664565436001,0.6953025138315941,0.5209387255332687,CTNNA1/PTPRM/PTPRF/IQGAP1/TGFBR1/PTPRB/AFDN/TGFBR2/ACTG1/IGF1R/TCF7L2/MET/NECTIN2/ACTB/CTNNA2,15,2.990799897776642,1.7261808654031994,5.181892701870169
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,12/1075,72/7103,0.16666666666666666,1.1012403100775192,0.3646020533570865,0.40692326173536747,0.698757116111237,0.5235270034022272,STAT3/JAK3/CDKN1A/GADD45B/GADD45A/RARB/CCND1/MET/PIK3R3/PIK3CD/CDKN2A/RXRG,12,3.024031007751938,1.636199597680323,5.589026882056407
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,8/1075,47/7103,0.1702127659574468,1.1246709549727858,0.36211196352232994,0.419238018049655,0.7162860609893603,0.5366601447660223,GSTO2/HPGDS/MGST2/ODC1/GSTK1/MGST1/GPX8/LAP3,8,3.088372093023256,1.4557327110443183,6.55205595958781
Environmental Information Processing,Signal transduction,hsa04152,AMPK signaling pathway,19/1075,118/7103,0.16101694915254236,1.0639101300748914,0.2956211105592173,0.4229336094858356,0.7189871361259205,0.5386838605030116,IGF1/PFKFB3/ADIPOR2/PFKL/PCK1/GYS1/CREB3L1/CCND1/PFKFB4/PPARG/IGF1R/EIF4EBP1/PIK3R3/PIK3CD/PFKP/LEP/EEF2K/CCNA2/PFKM,19,2.9215214820654314,1.7927013148774187,4.761132096761709
Metabolism,Lipid metabolism,hsa00591,Linoleic acid metabolism,4/1075,22/7103,0.18181818181818182,1.201353065539112,0.39942039194331963,0.43200316462232435,0.7271340394633182,0.5447877323533221,PLA2G4A/PLA2G5/CYP2E1/PLA2G2C,4,3.298942917547569,1.1348059300069884,9.590207528409943
Organismal Systems,Excretory system,hsa04964,Proximal tubule bicarbonate reclamation,4/1075,22/7103,0.18181818181818182,1.201353065539112,0.39942039194331963,0.43200316462232435,0.7271340394633182,0.5447877323533221,ATP1A2/ATP1B3/PCK1/SLC4A4,4,3.298942917547569,1.1348059300069884,9.590207528409943
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,6/1075,35/7103,0.17142857142857143,1.132704318936877,0.3323370446273872,0.44012878898366214,0.7335479816394369,0.5495932246338816,SHMT1/GLDC/MAT2A/MTHFD2/AHCYL2/DMGDH,6,3.1104318936877076,1.3054484704103801,7.4110826926997255
Human Diseases,Immune disease,hsa05330,Allograft rejection,6/1075,35/7103,0.17142857142857143,1.132704318936877,0.3323370446273872,0.44012878898366214,0.7335479816394369,0.5495932246338816,HLA-DMB/CD86/TNF/HLA-DRB5/IL12B/HLA-DQA2,6,3.1104318936877076,1.3054484704103801,7.4110826926997255
NA,NA,hsa04981,Folate transport and metabolism,5/1075,29/7103,0.1724137931034483,1.139214113873296,0.31721789789238114,0.452783085290663,0.7509573121893923,0.5626367478323003,SHMT1/ABCC4/FOLR2/ABCG2/SLCO2B1,5,3.128307939053729,1.2085350617200343,8.097663751367156
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,48/1075,311/7103,0.15434083601286175,1.0197981006505645,0.15076926858973724,0.46535102009739704,0.7680550817141504,0.5754468414081252,MAML3/VEGFA/CDKN1A/ITGB3/IFNAR2/IRF1/SPP1/COL9A1/PXN/COL4A1/ITGB4/HES5/FZD5/APC2/CCND3/MAGI1/LAMA1/IKBKE/ITGA4/WNT11/TNF/CREB3L1/PARD6G/COL4A2/CCND1/FN1/WNT7A/WNT2B/WNT5A/EIF4EBP1/TCF7L2/CHAD/WNT8B/PDGFRB/PTGS2/LAMA4/LAMA2/STAT1/PIK3R3/CASP8/PIK3CD/ITGB7/FZD2/HES1/CCNA2/WNT6/IRF9/TRADD,48,2.8003888431915054,2.0537502615030214,3.8184670356814565
Organismal Systems,Sensory system,hsa04742,Taste transduction,9/1075,56/7103,0.16071428571428573,1.0619102990033225,0.19640960559077944,0.4789824701524579,0.7842729162986627,0.5875976648429609,CACNA1A/GNB3/PLCB1/GABRA2/GABRA4/GRM1/PLCB2/PLCB4/GRM4,9,2.916029900332226,1.438601696150921,5.910760707694534
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,23/1075,148/7103,0.1554054054054054,1.0268321810182275,0.1392984262658793,0.48032301365600383,0.7842729162986627,0.5875976648429609,TLR2/STAT3/FOS/JAK3/CDKN1A/NFKBIA/TGFB3/TGFBR1/IKBKE/MAP2K3/CXCL8/CASP10/TNF/TGFBR2/CREB3L1/MAP3K1/EGR3/STAT1/PIK3R3/CASP8/PIK3CD/BID/CCNA2,23,2.8197045883092393,1.8095228857491852,4.3938289081325355
Cellular Processes,Cell growth and death,hsa04215,Apoptosis - multiple species,5/1075,30/7103,0.16666666666666666,1.1012403100775192,0.23464981127122408,0.48402559512432297,0.7842729162986627,0.5875976648429609,NGFR/BCL2L1/PMAIP1/CASP8/BID,5,3.0240310077519377,1.1709689767644198,7.809569439758933
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,3/1075,17/7103,0.17647058823529413,1.1660191518467853,0.2893943326050222,0.4867105451147583,0.7842729162986627,0.5875976648429609,ACSL1/ACSL6/ACSBG1,3,3.2019151846785228,0.9368936439606622,10.942822502812671
Metabolism,Energy metabolism,hsa00910,Nitrogen metabolism,3/1075,17/7103,0.17647058823529413,1.1660191518467853,0.2893943326050222,0.4867105451147583,0.7842729162986627,0.5875976648429609,GLUL/CA9/CA8,3,3.2019151846785228,0.9368936439606622,10.942822502812671
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,7/1075,44/7103,0.1590909090909091,1.051183932346723,0.14381240207309565,0.5070454368784252,0.8131860780125687,0.6092601575202528,ABCC4/ABCD2/ABCA9/ABCG2/ABCA6/TAP1/ABCD4,7,2.8865750528541225,1.2971193656623954,6.423707606512176
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,11/1075,71/7103,0.15492957746478872,1.023688175565018,0.08470895043986669,0.517282799853097,0.8257096335683238,0.6186431310326143,FOS/C3/IL1B/CD14/IRF1/NLRP3/CXCL8/TNF/CASP1/LY96/IL12B,11,2.811071077628562,1.485142557672283,5.320782548892195
Human Diseases,Endocrine and metabolic disease,hsa04950,Maturity onset diabetes of the young,3/1075,18/7103,0.16666666666666666,1.1012403100775192,0.1816049727021978,0.5269812213451441,0.8372598843801355,0.6272968793188632,HNF4G/PAX6/HES1,3,3.024031007751938,0.8893846250542943,10.282124604174422
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,7/1075,45/7103,0.15555555555555556,1.0278242894056846,0.0790673996438417,0.5322634076373768,0.8417188771939912,0.6306376726964269,GSTO2/HPGDS/MGST2/GSTK1/CYP2E1/ALDH3A1/MGST1,7,2.8224289405684755,1.2698347049032301,6.273340218060552
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,20/1075,132/7103,0.15151515151515152,1.0011275546159268,0.0055218544600494,0.5357140715115285,0.8432536310829616,0.6317875502231478,SOCS3/PYGL/HK2/PTPRF/RHOQ/FLOT1/PCK1/PYGM/FLOT2/GYS1/TRIP10/SHC3/RPS6/EIF4EBP1/HKDC1/PIK3R3/HK1/PIK3CD/PPP1R3B/SH2B2,20,2.7491190979563074,1.7108457369107901,4.417496944169073
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,10/1075,66/7103,0.15151515151515152,1.0011275546159268,0.003886187260366023,0.5514715781258674,0.8640568505197924,0.6473738632377393,ATP1A2/ATP1B3/ADCY3/PLCB1/CREB3L1/ADCY7/PLCB2/GPX8/PLCB4/ITPR1,10,2.7491190979563074,1.4096563583950399,5.361346238563311
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,21/1075,140/7103,0.15,0.9911162790697675,-0.04482999308444594,0.554745402885928,0.8647995118538325,0.6479302844229954,SOCS3/STAT3/CDKN1A/IFNAR2/NFKBIA/CLDN11/OAS1/IKBKE/CLDN7/TNF/CLDN14/CCND1/EIF2AK3/STAT1/PIK3R3/RSAD2/CASP8/PIK3CD/BID/IRF9/TRADD,21,2.721627906976744,1.7133891738420037,4.323161706120164
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,12/1075,80/7103,0.15,0.9911162790697675,-0.033743219024175534,0.5617540270398031,0.8647995118538325,0.6479302844229954,ENTPD1/NT5E/ADA2/ENPP1/TYMP/AK7/HPRT1/AK4/AK5/NT5C1A/IMPDH1/ENPP3,12,2.721627906976744,1.4790124225179224,5.00824628059867
Environmental Information Processing,Signal transduction,hsa04340,Hedgehog signaling pathway,8/1075,53/7103,0.1509433962264151,0.9973497147871874,-0.008177940266248167,0.5622932107183934,0.8647995118538325,0.6479302844229954,DHH/GLI3/CDON/DISP1/CCND1/ARRB2/SMO/GPR161,8,2.738745063624397,1.2989310590711876,5.774536278230551
Metabolism,Lipid metabolism,hsa00592,alpha-Linolenic acid metabolism,3/1075,19/7103,0.15789473684210525,1.0432802937576497,0.07976927930201423,0.5654309070466219,0.8647995118538325,0.6479302844229954,PLA2G4A/PLA2G5/PLA2G2C,3,2.864871481028152,0.8464578753886264,9.696275315579305
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,13/1075,87/7103,0.14942528735632185,0.98731889869019,-0.05025505499444053,0.5664037580654868,0.8647995118538325,0.6479302844229954,TLR2/STAT3/FOS/BATF/IFNGR1/NFKBIA/CD4/HIF1A/MAP2K3/BATF3/STAT1/PIK3R3/PIK3CD,13,2.7112002138465647,1.5088662310989833,4.871609191099625
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,9/1075,60/7103,0.15,0.9911162790697675,-0.029180963852209203,0.5672067386570725,0.8647995118538325,0.6479302844229954,MAML3/HES5/TLE1/NUMBL/DTX4/NRARP/DTX3L/HES1/DLL3,9,2.721627906976744,1.347057452785923,5.498843756600924
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,5/1075,33/7103,0.15151515151515152,1.0011275546159268,0.0027415286862546183,0.573350916700377,0.8702647842773579,0.6520250086536243,SLC27A1/PLA2G5/FABP1/PLA2G2C/NPC1L1,5,2.7491190979563074,1.0710894877380888,7.056045177614663
